timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
315316,-164,-321,985,478,153,145,337,50,1022,425,328,-61
315356,-165,-315,958,-145,22,130,328,58,991,-40,195,268
315395,-165,-320,957,209,-61,18,321,86,1000,314,-568,77
315438,-158,-279,942,-244,25,-260,332,51,1065,-564,174,-30
315473,-177,-316,926,-608,195,-185,304,45,927,-268,-45,-6
315518,-172,-333,958,688,24,-116,345,19,1038,525,-48,16
315556,-143,-332,989,-154,561,232,397,31,1251,9,2887,186
315595,-156,-369,1024,5,2268,705,395,70,1349,325,3338,-690
315633,-133,-335,977,-1035,4849,1688,528,-100,1774,419,8848,509
315677,-39,-444,1051,-1723,14193,6182,898,396,1740,3138,25012,-4990
315717,-294,-242,891,348,25012,13414,619,117,659,2500,25012,-5279
315756,-962,885,-513,-1570,25012,3946,-2000,1406,-2000,-25013,25012,-5745
315799,-1022,1290,-2000,-16532,-25013,-25013,1999,-2000,-2000,-25013,-25013,-25013
315839,1999,-1349,-418,-2003,-25013,-25013,1999,1999,1999,25012,-25013,24960
315875,1059,-388,1999,25012,-17634,-25013,1999,-227,1999,21801,-25013,-25013
315915,1468,463,752,-7969,18606,-1105,1999,-710,-224,-25013,25012,4444
315953,962,-189,274,-9420,-8070,11817,1706,575,-2000,10043,-25013,25012
315998,1212,-178,739,1032,-4312,1095,1570,813,1586,-1270,11067,-6725
316037,1042,-126,626,1923,7006,-2945,1158,-407,-772,-2174,10916,-9973
316079,944,-189,389,1853,3137,-2211,1146,-609,-217,745,383,-1722
316117,999,-167,580,-757,3726,3348,1271,-228,606,1489,7694,3892
316158,936,-181,627,-2364,10129,7822,1206,-65,386,3,15817,4000
316198,825,-195,670,-2564,14902,9025,1196,86,276,841,16519,1948
316234,791,-277,772,-3198,21774,9836,1331,1,993,1723,20408,-752
316276,738,-351,805,-790,25012,8969,1746,43,1187,4417,25012,-5096
