timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
326360,-136,-286,977,-448,-854,-383,165,77,1176,-10,-687,203
326396,-126,-300,1009,695,403,96,143,160,1104,687,581,-630
326438,-152,-253,972,-207,264,-161,135,78,1065,-464,35,312
326473,-125,-293,980,-100,-248,-212,159,104,1111,274,-51,39
326517,-132,-288,997,153,624,314,140,177,1075,380,-52,-16
326559,-154,-263,985,133,776,181,128,76,1093,-75,204,95
326594,-146,-267,971,-262,35,126,129,136,989,-117,-75,240
326637,-131,-280,986,548,-29,1,161,117,1136,941,128,-225
326673,-126,-271,993,781,454,237,172,138,1125,766,619,-339
326718,-119,-272,1021,650,2259,1059,141,236,1070,1332,2489,-553
326759,-658,406,794,-7654,-312,-10731,-153,1170,-2000,-25013,-24090,-25013
326797,1999,599,-2000,-25013,-25013,-25013,1999,-1176,261,25012,-25013,25012
326838,1999,-1726,925,12058,-25013,-25013,1999,1999,1999,10652,-25013,-25013
326878,1243,303,717,9258,-372,-12270,1329,-935,1999,-25013,25012,-4872
326913,1345,132,437,2296,-6150,-173,1746,-614,-795,12958,-25013,10707
326955,1102,-20,372,-2835,1570,5146,877,-31,-1649,564,5248,4945
326999,1090,-155,257,-85,-403,400,1056,-204,540,-68,3014,326
327038,1045,-192,230,-1531,2236,1256,937,-165,-881,-398,4401,1120
327073,1061,-270,212,-387,1779,1000,1019,-226,-25,379,2301,0
327115,1125,-250,405,154,7122,2723,1355,-407,544,1561,13983,518
327157,1093,-200,473,-2984,13964,8087,1428,-269,139,-182,25012,5011
327194,892,-332,468,-4828,18367,10521,1313,-10,113,-370,25012,3134
327238,911,-481,554,306,25012,9513,1481,-32,591,5290,25012,-4083
327278,719,-366,597,2294,25012,7625,1506,-97,292,3963,25012,-7273
327318,613,-390,692,5424,25012,5360,1254,-355,494,4856,25012,-8841
