timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
2877961,463,-171,892,-155,-1097,-142,968,140,222,-96,-1661,713
2878004,471,-179,895,25,-1303,-321,974,178,184,28,-2002,303
2878044,485,-193,945,803,-1703,-923,1092,275,342,649,-2306,-1186
2878082,624,-196,1206,938,796,-2842,1831,672,1872,-2816,14974,-6853
2878122,602,-234,1472,-3248,15711,-650,1999,399,1999,-8675,25012,-9118
2878162,560,-317,1268,-8293,25012,6114,1999,718,707,-4603,25012,-9853
2878204,245,-333,1073,-4110,25012,10574,1667,481,-568,-10355,25012,-18406
2878243,-88,-138,420,-3954,25012,10325,-363,-1299,-1396,-7774,16911,56
2878280,-539,-131,-608,-2803,3391,3152,-867,-1170,-628,-7213,25012,6297
2878325,-335,-113,-117,19458,-25013,-6241,1999,886,-2000,25012,-25013,25012
2878364,1279,638,84,-14120,-25013,-19947,1999,1331,-419,-5237,-25013,21203
2878403,1783,-446,1002,-22810,-25013,-16241,1999,652,1999,2586,-25013,14667
2878441,1902,-870,1542,1129,4342,4551,1999,262,1999,6400,25012,-154
2878483,1049,-182,741,12448,25012,15432,1999,641,-1442,6905,25012,-8360
2878521,940,-74,718,17271,25012,8043,1576,192,-1706,173,25012,-24834
2878565,178,49,719,14525,18665,-377,522,-913,-1075,5996,7964,-11948
2878603,178,248,772,-2113,-1036,446,728,-336,-269,-4801,-7525,11107
2878643,352,-32,854,-16870,-11626,-653,1016,369,205,-8009,-14732,15308
2878682,495,-378,939,-12870,-9595,-2088,1161,371,678,-3657,-12460,6510
2878720,541,-465,923,809,-2023,-1113,1068,483,658,1835,-29,-4993
2878764,456,-245,895,8727,3071,-1436,990,109,185,3111,2877,-8731
2878805,390,-70,895,6042,2009,-1538,984,-88,182,498,277,-2918
2878840,417,-79,921,-1108,-582,-1058,1003,2,193,-1934,-1770,2377
2878885,472,-219,918,-3625,-1578,-541,1019,210,284,-1571,-1387,2510
