timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
289754,-461,-380,816,-114,-1596,-970,-145,67,1013,29,-1777,9
289793,-458,-400,881,1107,-1414,-448,-122,148,1180,1356,-1502,-15
289833,-474,-376,883,453,-651,-421,-150,103,1059,535,-3886,-630
289873,-506,-456,929,1537,-1315,-55,-82,57,1236,2535,-3079,441
289913,-491,-430,971,1876,355,1332,-73,125,1469,2426,-1630,251
289953,-509,-434,949,2042,1120,2167,-65,114,1353,2703,2067,788
289993,-497,-376,924,1432,2821,2683,-50,198,1400,1774,3826,224
290033,-488,-354,869,-101,6981,3375,-89,153,1171,1417,7197,-1325
290073,-476,-255,800,-2792,11493,3725,35,509,1756,66,12705,-2420
290113,-475,63,406,-956,21278,3445,-778,116,-266,-5881,25012,-5691
290154,-2000,-131,-1271,-1553,-25013,-25013,1999,-2000,-2000,-25013,-25013,-25013
290196,1999,151,-1948,-9400,-25013,-25013,1999,1477,1999,18954,-25013,25012
290234,1999,-728,1999,18740,-25013,-25013,1999,1999,1999,19769,-25013,-16922
290273,1318,-183,1388,3741,20602,-10681,1999,-2000,1999,-13587,25012,-25013
290315,916,-173,275,-11943,12087,14843,1999,-126,-2000,-6358,25012,24216
290357,962,-484,472,-5469,-5505,9016,1067,607,1078,7224,-25013,15623
290398,870,-361,831,5088,4048,-353,1360,415,1260,294,10300,-12611
290433,850,-236,815,5221,12958,-1222,1377,-205,513,252,17384,-12436
290479,762,-285,735,1916,17332,2902,1288,-541,289,-71,18032,-6954
290517,693,-261,794,-235,18699,6752,1177,-224,345,1201,15054,439
290555,519,-202,840,-4610,19385,7333,1030,72,996,-1612,16765,2045
290598,391,-397,840,-4915,18300,6722,1130,-11,552,44,25012,-604
290638,250,-398,903,183,19267,6361,715,55,484,2142,19113,-2737
290676,125,-349,797,-375,15332,3761,753,1,1387,5068,25012,-4093
290718,20,-376,989,3131,15187,3977,594,103,632,4407,25012,-7169
