timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
320837,-89,-288,904,1829,-1105,-1276,67,-30,823,320,-5029,-343
320876,-115,-272,956,-207,-2554,-722,50,153,1177,-56,89,682
320913,-112,-336,1047,1682,-1100,-752,91,174,1248,1797,-3929,-1494
320956,-55,-324,1038,1337,361,-512,137,-20,1206,931,1410,-1321
321000,-39,-386,1026,-296,1174,409,157,6,1156,-359,1431,391
321034,-43,-388,1012,-581,2096,1012,131,15,1245,837,1972,-65
321076,-89,-392,1060,2337,3188,1885,122,61,1115,4211,1932,-846
321116,-71,-317,1064,3610,3777,2430,195,111,1521,4506,3241,61
321156,-32,-274,1047,1451,8490,3452,153,341,1447,3397,8022,-2003
321193,-125,-228,964,2946,12889,1729,106,396,1136,3223,11719,-7373
321238,-273,-187,928,751,16012,1976,-274,-99,543,-782,11551,-6505
321279,-1360,371,38,-7779,-15202,-18771,744,-1847,-2000,-25013,-25013,-14193
321317,1919,1192,-2000,-25013,-25013,-25013,1999,-2000,-553,-14507,-25013,2158
321357,1999,-1666,711,7372,-25013,-25013,1999,1999,1999,5641,-25013,-14674
321398,1431,255,884,8140,5787,-8395,1999,-2000,1999,-6016,25012,5247
321438,1200,-124,254,-2603,-4653,5504,1621,-811,-2000,8437,-25013,7619
321474,1028,-267,397,-338,-812,1667,895,299,1999,-640,8339,-3272
321514,1065,-272,268,485,2400,-1143,1041,-489,-918,593,-2403,-2289
321558,1001,-334,250,97,832,-821,1021,-598,-38,36,1955,360
321598,1038,-279,243,-140,1929,1536,965,-170,-501,510,6403,627
321639,949,-235,269,240,938,932,1001,-309,285,339,-337,227
321679,1003,-290,415,-1067,3938,2483,1135,-288,484,185,5697,90
321717,991,-392,474,-1535,12862,5730,1267,-168,831,1386,17425,-1556
321759,978,-399,554,1025,24393,7128,1568,-19,1135,4413,25012,-4680
321793,858,-406,586,4319,25012,6712,1994,40,1182,7727,25012,-9575
