timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
302557,-310,-280,842,-1444,-2070,-2141,-76,39,1178,-1619,1235,-1053
302597,-310,-364,925,87,100,-675,-147,0,941,-212,-1517,2
302636,-332,-324,884,87,-1064,-63,-115,-6,1099,464,-3357,944
302677,-309,-333,960,1448,-1390,949,-124,195,1092,2070,-845,1444
302718,-349,-273,993,1287,-649,1087,-141,198,1077,865,-1020,1194
302754,-336,-273,1005,148,-466,674,-88,172,1426,353,-510,578
302798,-308,-304,1038,186,2057,1564,-85,163,1215,1234,2949,532
302836,-372,-304,988,246,4071,2432,-106,188,1285,1253,2990,-196
302877,-308,-291,974,-658,6439,3492,20,171,1495,1598,8471,-1164
302919,-374,-271,920,-424,14256,6349,36,428,1601,2758,15880,-3062
302955,-485,-185,930,1303,24047,9258,-34,385,1145,90,25012,-7518
302997,-596,278,-219,-2298,12688,-4124,-1547,76,-2000,-25013,25012,-19162
303034,-2000,375,-1926,-25013,-25013,-25013,1999,-2000,-2000,-25013,-25013,-25013
303076,1999,-135,-1099,-2583,-25013,-25013,1999,1999,1999,25012,-25013,25012
303115,1557,-316,1999,25012,-21930,-25013,1999,-1941,1999,174,-25013,-25013
303156,1195,338,327,-9630,9816,5635,1999,1101,-2000,-25013,25012,3033
303197,1226,-214,223,-4967,-12490,13431,1459,1591,1999,6754,-25013,25012
303234,1251,40,585,460,2440,1496,1164,375,-296,-4821,25012,-8100
303278,1072,-98,363,1172,2457,-3827,1136,-511,-291,-708,-2907,-3749
303316,1176,-236,316,16,924,-885,1219,-635,35,521,1640,704
303355,1154,-137,336,-1514,2359,2825,1077,-328,-467,177,4887,2568
303397,993,-149,342,-1081,2009,3013,998,-211,147,906,3864,1984
303437,954,-173,407,-1597,4585,3998,1069,-138,425,1608,9101,1509
303476,987,-260,484,-1214,11343,4961,1215,1,347,474,14021,-3952
303514,990,-282,601,843,20700,5036,1343,-153,791,931,18106,-9331
