timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
204958,-108,-240,984,186,-271,-564,23,157,1158,54,738,-529
204997,-122,-235,1005,-487,123,-488,6,98,1028,-634,-424,-526
205041,-116,-255,991,-358,-396,-422,29,92,1135,-141,-222,22
205076,-114,-256,1011,404,-35,-48,6,138,1069,661,-64,-41
205116,-141,-220,996,70,25,-242,-7,136,1019,-58,-521,-322
205156,-126,-240,1008,174,-521,-336,34,110,1228,280,-504,128
205196,-123,-254,1037,441,341,32,13,118,1142,337,-4,-133
205237,-116,-249,1018,-380,1067,443,29,108,1093,-100,846,-32
205276,-105,-266,1041,101,3132,1509,72,114,1372,1103,1358,-217
205316,-124,-242,1013,219,6671,3006,90,195,1406,1481,3900,-616
205356,-93,-229,1027,-505,12854,5180,183,334,1744,1942,20405,-3135
205396,-422,98,594,-3616,13253,738,-962,1132,-2000,-16796,15601,-2940
205437,-1323,11,-518,-24189,-25013,-25013,1999,-2000,-2000,-25013,-25013,-18753
205476,1999,-339,-1315,-14035,-25013,-7790,1999,898,1785,6846,-25013,25012
205516,1979,-711,1192,17320,-25013,-24949,1999,646,1999,9657,-25013,-21804
205556,1375,-195,996,6401,916,-5939,1999,-1687,1999,387,14121,-7151
205596,1120,20,511,-2504,8633,10078,1742,-56,-2000,-4777,25012,7960
205636,968,-302,308,-4364,27,6405,911,182,-230,2976,-11325,6084
205679,1022,-359,541,1414,1445,659,1211,95,721,1380,5098,-4607
205720,1037,-367,564,4645,9099,806,1296,-294,395,2631,14127,-5274
205760,941,-269,587,2746,11966,2912,1252,-294,92,706,15662,-2087
205799,855,-282,621,-906,14591,4142,1138,-66,231,-971,13116,-1853
205838,768,-360,673,-1365,15906,4258,1163,-197,446,-594,16776,-2316
205878,706,-385,751,-2003,17585,4576,1227,-52,599,-174,21238,-1533
205919,618,-420,807,-4045,20124,4822,1280,-173,926,-2246,25012,-1441
