filename,file_key,label,Imu0_acc_x_mean,Imu0_acc_x_std,Imu0_acc_x_rms,Imu0_acc_x_max,Imu0_acc_x_median,Imu0_acc_y_mean,Imu0_acc_y_std,Imu0_acc_y_rms,Imu0_acc_y_max,Imu0_acc_y_median,Imu0_acc_z_mean,Imu0_acc_z_std,Imu0_acc_z_rms,Imu0_acc_z_max,Imu0_acc_z_median,Imu0_gyro_x_mean,Imu0_gyro_x_std,Imu0_gyro_x_rms,Imu0_gyro_x_max,Imu0_gyro_x_median,Imu0_gyro_y_mean,Imu0_gyro_y_std,Imu0_gyro_y_rms,Imu0_gyro_y_max,Imu0_gyro_y_median,Imu0_gyro_z_mean,Imu0_gyro_z_std,Imu0_gyro_z_rms,Imu0_gyro_z_max,Imu0_gyro_z_median,Imu0_accmag_mean,Imu0_accmag_std,Imu0_accmag_rms,Imu0_accmag_max,Imu0_accmag_median,Imu0_gyromag_mean,Imu0_gyromag_std,Imu0_gyromag_rms,Imu0_gyromag_max,Imu0_gyromag_median,Imu1_acc_x_mean,Imu1_acc_x_std,Imu1_acc_x_rms,Imu1_acc_x_max,Imu1_acc_x_median,Imu1_acc_y_mean,Imu1_acc_y_std,Imu1_acc_y_rms,Imu1_acc_y_max,Imu1_acc_y_median,Imu1_acc_z_mean,Imu1_acc_z_std,Imu1_acc_z_rms,Imu1_acc_z_max,Imu1_acc_z_median,Imu1_gyro_x_mean,Imu1_gyro_x_std,Imu1_gyro_x_rms,Imu1_gyro_x_max,Imu1_gyro_x_median,Imu1_gyro_y_mean,Imu1_gyro_y_std,Imu1_gyro_y_rms,Imu1_gyro_y_max,Imu1_gyro_y_median,Imu1_gyro_z_mean,Imu1_gyro_z_std,Imu1_gyro_z_rms,Imu1_gyro_z_max,Imu1_gyro_z_median,Imu1_accmag_mean,Imu1_accmag_std,Imu1_accmag_rms,Imu1_accmag_max,Imu1_accmag_median,Imu1_gyromag_mean,Imu1_gyromag_std,Imu1_gyromag_rms,Imu1_gyromag_max,Imu1_gyromag_median,corr_acc_W_F,corr_gyr_W_F,ratio_acc_rms_F_over_W,ratio_gyr_rms_F_over_W
slide_right_013.csv,slide_right_013,2,144.41666666666666,306.4286100473576,338.7545817648326,888.0,38.5,802.0,478.03181553811527,933.6586189109308,1566.0,928.5,352.375,543.5667555216501,647.790829151921,1060.0,421.5,-262.4166666666667,18605.350661652563,18607.201179919564,25012.0,204.5,-453.8333333333333,13806.476048901432,13813.933023702311,25012.0,115.5,5311.75,8027.988525828456,9626.17721805148,21561.0,3320.0,1116.4356111281843,399.596756582813,1185.7934228467734,2125.911804379476,1095.5716877770972,23043.16827125204,9936.214832089225,25094.142128526066,36206.07127264708,25610.116276163742,655.2083333333334,659.10393585829,929.3632004406744,1999.0,494.0,757.4583333333334,888.4861647378397,1167.5404882344196,1999.0,895.5,75.83333333333333,1086.5570496859436,1089.2001270045218,1999.0,275.0,129.45833333333334,16759.880488782248,16760.380468782125,25012.0,467.5,5713.291666666667,15386.461079141318,16412.948735932045,25012.0,6313.0,4491.333333333333,13769.420051532874,14483.404422533627,25012.0,-476.5,1600.7006755582406,922.486321814074,1847.4911817561313,3463.5243611096485,1256.482259397348,26286.3227485129,8312.248774810987,27569.262654872244,39639.5055720931,28055.5207140169,0.7340226549051415,0.7029887608044197,1.5580211073521053,1.0986333987297958
slide_right_014.csv,slide_right_014,2,231.66666666666663,478.46679322835166,531.6012760205404,1999.0,111.5,564.0416666666666,886.6394644558494,1050.843728470921,1988.0,859.0,89.54166666666667,573.5607334280787,580.5080748792388,898.0,235.5,3469.125,20171.681260107573,20467.817497842803,25012.0,6177.0,-4677.75,13840.642462358215,14609.747733391338,18698.0,-4825.0,8191.375,10165.087045915629,13054.79295284558,25012.0,5316.5,1215.7052271178663,495.9061242731634,1312.9592847203348,2751.5888137583347,1123.3697344805928,26096.1268663259,11036.12538786251,28333.794327622272,41124.625432944675,28508.01348264558,587.0416666666666,740.8275484869757,945.2213365133058,1999.0,536.0,728.5833333333334,793.8901013714402,1077.541259844219,1999.0,842.5,-78.83333333333333,1089.0578369500045,1091.907352602164,1999.0,-110.0,3918.75,19042.040969151218,19441.08859692104,25012.0,5051.0,4168.791666666667,14517.280630852683,15103.981623234318,25012.0,5681.5,4447.958333333333,13363.815639876106,14084.598034437002,25012.0,6127.0,1561.3463693809092,899.4430071740993,1801.8879566536132,3336.8706897331217,1279.5751573725563,27616.515231929698,6464.532074682215,28363.040889509713,39486.90642478846,28244.299849642674,0.6622392284303599,0.4355132052859484,1.3723867736203637,1.001032214801458
slide_right_015.csv,slide_right_015,2,165.33333333333334,549.3862231820364,573.7249631429099,1963.0,75.5,685.75,675.5970970186299,962.6445346024668,1999.0,965.5,270.0833333333333,620.104286704171,676.3684893113615,1164.0,364.0,5845.416666666667,17520.475599796246,18469.866302981187,25012.0,9510.0,-2464.1666666666665,14947.004180511298,15148.76401998966,21561.0,1147.5,6168.916666666667,8530.53138202552,10527.369020795271,18977.0,6279.0,1193.46167886321,537.5577994519983,1308.938182905009,2989.51818860498,1175.5207717933645,23887.27263620878,10528.281772766364,26104.53047046304,38658.01323141167,29042.34370413197,662.0,665.5967873520224,938.7561362427056,1999.0,612.0,842.1666666666666,762.9240168952315,1136.3528281304184,1999.0,952.0,273.7916666666667,1062.157081099851,1096.87717711085,1999.0,314.5,5836.875,16892.860206096193,17872.823943303792,25012.0,10271.0,2403.8333333333335,17229.75948194157,17396.638367799682,25012.0,1273.5,1202.4166666666667,12481.379587598569,12539.16433619083,25012.0,896.0,1633.7415096438551,840.5885168538871,1837.3079151301777,3462.9470108565047,1476.7958867024142,26561.514517313175,8590.544278734313,27916.151318875123,39573.635693476535,29338.59483363328,0.8443888502502688,0.622027863898186,1.4036628613362938,1.069398714160396
slide_right_016.csv,slide_right_016,2,126.5,363.42881008527655,384.8152153956493,964.0,64.0,601.75,720.0461356746524,938.386647390083,1275.0,902.5,233.41666666666663,469.55075308450125,524.3674761081202,810.0,370.5,7135.666666666667,17986.689927709198,19350.419978215803,25012.0,13039.5,-2693.8333333333335,15967.812503248178,16193.44849519912,25012.0,-5760.5,9071.541666666666,9606.802103974584,13213.005520130537,24390.0,8786.0,1114.2848866989782,248.9632327759367,1141.7589500415577,1605.2492018375217,1119.4698303564478,26448.803148854455,10569.335568906256,28482.451481131324,39815.813968824,29288.596589193497,702.5,584.781369402275,914.043489118543,1999.0,541.5,777.25,790.0109308315508,1108.257566332544,1999.0,845.5,368.4583333333333,819.970577681839,898.9512176234407,1999.0,657.0,8254.0,15918.040297620391,17930.770282301502,25012.0,10433.5,6413.666666666667,15150.419880503496,16452.061957902624,25012.0,3997.5,-739.1666666666666,14890.28841691419,14908.623561549872,25012.0,-1673.0,1546.4062378904882,693.1459964635059,1694.6455750392174,2978.4130002402285,1466.2420332873958,26950.77930554806,9386.44857797535,28538.569026553057,42614.29348235167,27839.62317748577,0.5553585534631615,0.815284102721956,1.4842411132192583,1.0019702498381469
slide_right_017.csv,slide_right_017,2,97.5,382.8049982258155,395.0264759059406,1261.0,15.0,583.375,743.4696705593757,945.0256830725114,1462.0,928.5,245.25,450.37866012945153,512.8240438980996,768.0,383.0,7603.333333333333,17936.573752314634,19481.56450981286,25012.0,12751.0,-2543.4583333333335,14911.926275577674,15127.284142953971,23822.0,-6118.0,6507.375,7371.701340331258,9833.001069951466,15304.0,8166.0,1111.0839096084171,278.56867042545963,1145.472809949382,1724.3308847202152,1126.3721272602206,25136.498535437026,8556.309526384945,26552.852790864737,37086.22187551598,27928.41118803276,647.125,630.887490795044,903.764234558254,1999.0,424.5,730.0,727.9693216979225,1030.9409941084568,1999.0,940.0,244.04166666666663,941.6296812426964,972.7398376064724,1999.0,464.0,9975.458333333334,14991.558649728984,18007.126358981695,25012.0,14220.5,4623.583333333333,15709.565474885743,16375.83494817898,25012.0,3579.0,-242.75,14010.622090191664,14012.72489263479,25012.0,-4561.0,1516.276760624926,725.7800643827628,1681.0270422175447,3006.0607112964303,1310.347867530622,27071.80274215215,7476.53162669718,28085.24575066061,40129.67373403377,28077.744870860886,0.7316982720501356,0.727246395907032,1.4675398906154402,1.0577110479188143
slide_right_018.csv,slide_right_018,2,150.16666666666666,507.3883840040312,529.1436477933,1999.0,6.0,573.125,830.4182336078209,1008.9929178806624,1551.0,925.5,181.45833333333337,506.254134070912,537.7921299163833,1056.0,351.5,6388.875,18547.857626314737,19617.358290342425,25012.0,8635.0,-1236.625,14704.467478209075,14756.375070061527,25012.0,-3671.0,4984.125,7404.321138770364,8925.551721975884,16540.0,5914.0,1183.7912403571331,431.18253975207904,1259.8730425456895,2339.364443604288,1113.9916926701758,24483.738912967117,9099.63482142698,26120.046421123883,38051.95051505244,27110.72298660932,609.9166666666666,650.9428364986353,892.034145460064,1999.0,387.0,786.875,781.3420779071952,1108.9038318688115,1999.0,971.0,221.83333333333337,1087.7225698168118,1110.1127945693927,1999.0,515.0,5380.791666666667,18193.687554522785,18972.6957966354,25012.0,8924.5,5448.541666666667,15677.37137027752,16597.185887221967,25012.0,3847.5,-123.0,15667.69960779182,15668.182408945844,25012.0,-902.5,1625.0157614992663,785.5360058874617,1804.921893508599,3462.9470108565047,1387.2818177750703,28700.257755084047,7564.186007655081,29680.325220028615,43322.63215687616,29621.08797050245,0.6853151257418627,0.7721764474284448,1.432622044091169,1.1363044590925504
slide_right_019.csv,slide_right_019,2,64.25,434.55535224717534,439.2794289136092,1545.0,-59.0,555.7916666666666,738.5821427554433,924.3419055378444,1999.0,781.5,264.5,537.4349573049127,598.9963132885989,772.0,428.5,5339.458333333333,20171.195514848987,20865.92782005312,25012.0,10412.5,-1008.4583333333334,13081.00038216741,13119.815517313242,20233.0,409.0,6111.458333333333,8798.417106593504,10712.705845941382,18517.0,8005.5,1099.3108944782923,444.6195178067091,1185.820795201928,2921.4919133894587,1036.219003453321,25254.803331761563,9190.94544732542,26875.24082760314,42398.044636515966,27563.83465673729,539.9583333333334,674.6445038664602,864.1181680379908,1999.0,401.5,780.2916666666666,715.7747247543896,1058.8619086862398,1999.0,853.0,262.9166666666667,951.9988146292808,987.6370369050902,1999.0,491.0,4631.583333333333,19944.49907643013,20475.21935372936,25012.0,5961.0,4438.833333333333,14870.851964123944,15519.197128073349,25012.0,7835.0,4703.083333333333,14517.633846224928,15260.428740154495,25012.0,3696.0,1519.0300637435382,732.0268657023246,1686.2134107717998,3339.6535748487445,1326.959895154121,28921.14165353283,7518.532960156197,29882.449237247383,40571.75388124107,29553.841064508502,0.6373803501518809,0.635459227558032,1.421979963239926,1.1118951241752029
slide_right_020.csv,slide_right_020,2,116.83333333333331,441.05315880162215,456.26518239579343,1372.0,74.5,494.1666666666667,854.9081172201426,987.4556108166752,1719.0,814.0,45.25,711.1593380998851,712.5974787119771,1713.0,191.5,6019.041666666667,18181.373459484956,19151.793739969457,25012.0,2185.5,-4492.583333333333,12970.747504534536,13726.747460098964,15322.0,-3216.5,8268.375,11059.310285202013,13808.48902396638,25012.0,2387.5,1198.60518525273,504.36819542070225,1300.4005793088015,2397.7843939770733,1156.7450502068878,24446.998555141665,12175.115197055342,27310.97157584597,41940.75002905885,26563.906070528523,392.1666666666667,719.9844712831582,819.861167109001,1999.0,301.5,587.0,929.8599356892412,1099.6401684187424,1999.0,730.5,-118.83333333333331,939.8938178799184,947.3762452162288,1999.0,-166.0,6294.333333333333,18494.648689253034,19536.393276395724,25012.0,11296.0,3221.4166666666665,14660.14945614092,15009.913637881687,25012.0,3899.5,2464.875,12135.69308662296,12383.483171480202,25012.0,-176.5,1451.1958732065668,820.3250093234778,1667.0040741801845,3462.3695643301858,1113.983628926651,26386.869774341907,8003.244881729003,27573.87939926118,42144.563516543865,26703.400184129932,0.7172732967552308,0.4764842878510106,1.2819158194046334,1.0096264544336722
slide_right_021.csv,slide_right_021,2,75.95833333333333,392.8176505673112,400.0942076561469,1153.0,3.0,406.1666666666667,945.3030672164822,1028.867945851167,1999.0,896.5,98.08333333333331,538.9792757817523,547.8311783752363,866.0,274.0,8591.791666666666,16640.772435444935,18727.89874202834,25012.0,12092.0,-1386.2083333333333,15591.832787229683,15653.332655007796,25012.0,-2472.0,7296.75,8621.871670592567,11295.097682918316,21580.0,7100.0,1173.4591912538162,376.506509189336,1232.3812823148523,2153.575167018788,1124.90845618993,25247.057935120934,9269.644641911227,26894.9855208488,35856.6551981637,28501.79459376696,639.4166666666666,658.4069737294369,917.7981350311552,1999.0,467.0,480.3333333333333,970.0716325211364,1082.4782137915447,1999.0,611.5,230.08333333333337,1102.606265349916,1126.3564785034384,1999.0,423.0,7203.166666666667,16664.93109713395,18155.04168268418,25012.0,7969.5,6899.625,17146.876967377324,18482.97094287063,25012.0,8684.5,-2216.9583333333335,13078.26916580569,13264.841824349056,25012.0,-2257.5,1611.3094343195742,828.5368570796354,1811.847514739214,3462.9470108565047,1359.7286014275917,27916.143020390577,8238.37003691254,29106.38730588185,43322.63215687616,29499.499573586018,0.817979871871294,0.7702350232586836,1.4702004491129943,1.0822235722461238
slide_right_022.csv,slide_right_022,2,116.95833333333331,464.4592266969071,478.9588969838643,1999.0,46.0,694.4583333333334,723.3427598752121,1002.744795548698,1904.0,952.0,294.6666666666667,548.057529421461,622.2503515467066,1452.0,343.5,2621.0833333333335,18302.413041993183,18489.14278705208,25012.0,456.5,-7.333333333333333,13564.363726528258,13564.365708846592,16925.0,6503.5,4586.541666666667,13223.767043909886,13996.584558086544,25012.0,1484.5,1168.055947875558,507.6805616059487,1273.6146395201336,3098.9806388552993,1109.1965684723305,24484.110988916975,11057.71705450068,26865.308436252875,40414.06226797796,26437.23876468304,525.125,713.5467347751886,885.9487616862125,1999.0,344.5,913.375,745.5288286679463,1179.0110792524383,1999.0,1078.0,26.75,1138.2105930655655,1138.5248862746332,1999.0,255.5,4911.333333333333,18548.050231463385,19187.27084553715,25012.0,4259.5,5487.875,14803.46464039331,15787.949118710763,25012.0,8628.0,2544.2916666666665,14712.702707408902,14931.076352415676,25012.0,2216.0,1640.5328993976798,883.0985539529794,1863.1186891875675,3462.9470108565047,1337.2323928555788,27318.232943224535,9698.550911161345,28988.751972388647,43322.63215687616,27358.514150857583,0.5710505567819573,0.5813875036133201,1.4628590402259207,1.079040355749992
slide_right_023.csv,slide_right_023,2,71.95833333333333,390.25883282409154,396.83744572977656,894.0,-50.5,674.875,620.8615192147655,917.0197880453107,1999.0,800.0,323.9166666666667,448.3775303493946,553.1405035492038,1029.0,458.0,-916.875,19566.15968390429,19587.63039629007,25012.0,-819.0,614.5416666666666,15894.37310543988,15906.249019646337,25012.0,3697.0,4742.125,10424.991911717483,11452.868892770928,25012.0,5387.0,1077.8804286492134,377.5492659265204,1142.0900431518817,2239.6734136922732,1015.9075382381964,26177.5455624264,9087.812532108956,27710.14666672962,37001.97936597446,27067.188414885895,621.7083333333334,749.6802918114864,973.9311021148604,1999.0,389.5,853.4583333333334,829.7827014328645,1190.3488809308526,1999.0,1126.5,158.54166666666666,1156.7229565733917,1167.5373477252597,1999.0,489.0,-515.5416666666666,18306.37317752838,18313.631046982464,25012.0,474.0,6585.5,15911.339617287624,17220.323419339915,25012.0,9736.0,8538.166666666666,10533.25333434811,13559.119286787522,25012.0,8265.0,1735.7405414401862,846.0617478259276,1930.9623787980263,3462.9470108565047,1580.148818073763,27370.30729048247,8163.615341842262,28561.833565529367,43322.63215687616,27912.05419257546,0.8105294635421715,0.7486526891624946,1.6907269180522444,1.030735560841376
slide_right_024.csv,slide_right_024,2,72.75,478.6275735544982,484.1248977967015,1815.0,-82.0,498.9583333333333,802.4103002395691,944.892432149466,1672.0,718.0,295.2083333333333,408.0983316112538,503.67867567858514,743.0,377.0,6326.791666666667,20267.95989770383,21232.486693939863,25012.0,14270.5,-2738.875,13603.274692491326,13876.257370955616,22996.0,-4430.0,6723.208333333333,7423.8457631426145,10015.738425514784,16593.0,7018.5,1097.1316963356471,420.94283962195885,1175.1131151226818,2556.828113112025,969.0302691160944,26124.100075233546,7824.028457313369,27270.570695195704,35998.78889629483,28700.26843446477,546.5,565.9106967240208,786.7128870602455,1999.0,423.5,702.25,754.2299743225979,1030.542535107924,1999.0,905.0,376.375,1076.1952197634344,1140.1115259774665,1999.0,471.5,6750.208333333333,19507.84110295816,20642.70275525147,25012.0,12789.5,6556.333333333333,14964.761794146792,16337.9803627417,25012.0,7511.5,1508.0833333333333,13899.614499800186,13981.18730950034,25012.0,280.0,1509.2853876675783,838.359704168281,1726.496271354213,3462.9470108565047,1290.720264627224,29287.59141970763,5546.293067500218,29808.12603902388,41624.152051423225,28616.43044973004,0.6673281449235908,0.7506284733335077,1.4692170899415904,1.0930510539067717
slide_right_025.csv,slide_right_025,2,-41.583333333333336,270.67122071291993,273.8468245814315,810.0,-99.0,465.0416666666667,834.8996685813345,955.6784021486168,1786.0,725.5,218.79166666666663,458.1840950213741,507.74251184368376,737.0,442.5,6973.416666666667,19296.13028329054,20517.5335729387,25012.0,15474.0,-2612.25,12084.19204046482,12363.314577140442,17376.0,-3770.0,5752.25,9186.78966528388,10839.072119728084,21572.0,1148.0,1064.8450339987965,334.9937366102567,1116.2955477829337,2004.7324010949692,986.3255320275496,24767.73444628349,8824.14562805084,26292.702707532117,34422.81913208155,28048.949136565912,408.0416666666667,741.7929562422088,846.6137204573681,1999.0,311.5,649.7916666666666,755.4722573312815,996.4775670664476,1999.0,721.0,225.45833333333337,1040.8416858151654,1064.9802228210626,1999.0,375.0,6106.75,19941.68918841882,20855.775297264783,25012.0,13817.5,5235.875,14815.692548534758,15713.66070361497,25012.0,8394.0,395.0416666666667,16327.66230327938,16332.440546603357,25012.0,-4450.0,1513.1984225415829,744.4029435399879,1686.3882140045137,3462.3695643301858,1222.0327208632189,29660.087571104592,8301.223731539436,30799.855684185703,43322.63215687616,30010.400468092288,0.3620723259139087,0.6422558309924219,1.5107004747553872,1.1714222013152435
slide_right_026.csv,slide_right_026,2,-18.791666666666668,327.9161451711228,328.45414444028563,918.0,-85.0,511.4583333333333,728.7726542600388,890.3365702549421,1626.0,743.0,230.45833333333337,530.855911019072,578.7219035656649,864.0,330.0,3037.125,21096.68165911506,21314.176157939262,25012.0,5546.5,-1875.9166666666667,13133.059233338929,13266.360019487887,17870.0,-3990.0,6287.291666666667,10480.32504059856,12221.58948166454,25012.0,1674.0,1059.8720208106545,334.9204002486852,1111.5306451016097,1978.6156776898335,957.2295048929157,26392.33213948192,9116.055460336816,27922.35059798273,37547.08959426815,29191.496277027574,388.7083333333333,590.0515852566527,706.5798197420208,1999.0,308.5,785.25,675.5193218307428,1035.8300616735676,1999.0,742.5,226.375,1083.973739399776,1107.359340202327,1999.0,274.0,4540.583333333333,20974.74738210345,21460.5900373219,25012.0,11557.5,2855.5416666666665,14806.52944925303,15079.37109237871,25012.0,3850.0,3112.8333333333335,13726.890482026713,14075.413090444865,22184.0,5925.0,1463.2520321350232,810.7633175714053,1672.8549448970962,3462.9470108565047,1252.9783131932718,28985.6908957962,6774.314301218274,29766.787044596087,41753.80424584088,28914.77694992256,0.7536802490623336,0.5556161127438427,1.5050011911661407,1.0660559160354337
slide_right_027.csv,slide_right_027,2,17.833333333333332,337.3268280005148,337.7978932241388,1263.0,-25.5,383.8333333333333,954.6718313407785,1028.9442809663374,1818.0,893.5,149.95833333333334,512.3353783709998,533.8305364688936,935.0,346.0,5406.833333333333,18635.31685328216,19403.836757627774,25012.0,5084.0,-2615.625,12135.624701721856,12414.301472159706,17139.0,-3084.0,5857.208333333333,9981.610750020787,11573.220926993488,25012.0,2620.5,1156.7683182814724,345.97087953601084,1207.3975284332275,2213.8017074706577,1174.677888873939,23122.588863014313,11397.76683632982,25779.123425425725,36299.97250687664,27856.86296967348,476.4166666666667,708.9834222713218,854.1840160839662,1999.0,485.0,558.4583333333334,856.5070042118097,1022.4871433584548,1999.0,948.0,256.0833333333333,1044.8172853289814,1075.7424567866294,1999.0,259.0,5423.333333333333,17978.324344115674,18778.51673233716,25012.0,4435.0,3368.5416666666665,15552.274576352613,15912.897833466202,25012.0,641.5,-833.375,16240.322443464856,16261.690777970578,25012.0,-690.0,1546.5790560731991,735.1362787373048,1712.40536234853,3284.446072018842,1215.648356935013,27845.100458726225,9744.022553687875,29500.772787900547,43230.88763835413,29056.41998162719,0.5485333246369046,0.8071025410255475,1.4182614441568426,1.1443667925032333
slide_right_028.csv,slide_right_028,2,24.083333333333332,290.21844024037404,291.21598513817884,973.0,-38.0,454.0833333333333,893.9269599481952,1002.6450435390052,1433.0,844.0,183.875,523.9020513178012,555.2327214781204,1089.0,323.5,6513.0,17539.59687630629,18709.80030848361,25012.0,6887.0,-3536.5,12571.941324499834,13059.88288296134,15893.0,-3906.5,7038.833333333333,9652.194731712,11946.130663664002,25012.0,1977.5,1131.927176916601,342.2397909228955,1182.534231357948,1863.0120772555397,1177.1426337766843,23887.32935502261,9629.262828379346,25755.13941591723,36661.32545339844,25983.94011751479,378.3333333333333,647.2151024882601,749.6822660300829,1999.0,242.5,544.2916666666666,976.3116168846344,1117.782533262471,1999.0,758.5,154.75,1130.9233414191551,1141.4618551080307,1999.0,276.5,7548.416666666667,16751.05440192912,18373.25278087688,25012.0,11076.0,3047.0833333333335,14345.759036258378,14665.794188064508,25012.0,1791.5,793.5833333333334,12893.239390977567,12917.638967706134,25012.0,-355.5,1546.47124347512,850.1900678306288,1764.765270038294,3462.9470108565047,1308.801312080273,25358.42909125814,8745.136216223254,26824.006662254367,39626.57736923541,27621.454687071015,0.6067264919442178,0.6118155391488069,1.4923587184535505,1.0415011244581154
slide_right_029.csv,slide_right_029,2,31.833333333333332,335.83064515053155,337.3360095414264,1129.0,-19.0,386.0416666666667,963.206038843138,1037.686870720964,1774.0,835.0,104.79166666666669,541.1376118239755,551.1907186567398,920.0,277.5,9243.083333333334,17269.703319485707,19587.680879828524,25012.0,15540.0,-4176.291666666667,11641.979390261084,12368.391011297035,16093.0,-7768.5,6688.375,8397.818024207736,10735.814254556257,21809.0,2389.5,1162.5239974146405,378.07246496990274,1222.4568840385878,2215.2936599918307,1179.6976031507074,23681.58451430503,9544.349168932104,25532.56834254374,35652.452061534284,27362.66773562516,329.875,673.545798523258,749.9876387870225,1999.0,287.0,564.1666666666666,952.849877414532,1107.3422762031018,1999.0,777.0,100.91666666666669,1069.1399938216175,1073.8922199178091,1999.0,278.5,10126.75,16059.15641269802,18985.456809094692,25012.0,14034.0,2949.5833333333335,13853.937496600822,14164.449371578126,25012.0,846.0,323.2916666666667,12330.274822833318,12334.51234173177,25012.0,519.5,1516.145515658074,802.0197318956142,1715.2063651351111,3462.9470108565047,1235.4286106629293,25446.320128484545,8105.811672930448,26706.16765764668,43322.63215687616,27048.285101861104,0.6985148847560824,0.6894772784516574,1.4030812763450935,1.0459647967786452
slide_right_030.csv,slide_right_030,2,7.75,326.85856395899026,326.95042947415334,864.0,-36.5,407.9583333333333,885.9751444579143,975.3881065162388,1541.0,603.0,273.0416666666667,518.5101637678432,586.0072880661696,959.0,410.5,6527.208333333333,20101.77012516387,21134.938154432028,25012.0,14091.5,-1710.4166666666667,12602.697931781202,12718.23573980815,17035.0,-1259.5,4544.5,5375.123324166619,7038.780505172754,15687.0,4998.0,1138.1845319015376,325.91264883924134,1183.9269755070763,1937.2415956715363,1205.3503873614484,24021.423716211273,8997.48658077591,25651.190267217626,35563.71742380146,27589.775901982797,593.0833333333334,562.1624110422973,817.1746549341008,1999.0,491.0,550.4583333333334,872.9326520016052,1031.9960230866525,1999.0,763.0,341.0833333333333,986.5775403157908,1043.8740744617298,1999.0,521.0,6164.208333333333,19929.9322209484,20861.439612556303,25012.0,12737.5,3881.7083333333335,13296.63269239988,13851.64613111621,25012.0,2016.5,110.08333333333331,15699.290204009932,15699.676151118532,25012.0,-3883.0,1512.9929534297728,730.2846120099475,1680.018836699954,3251.8380956007018,1301.3790125093717,28347.275953114004,8365.377489271143,29555.83858563313,39128.54254888623,29685.746431807125,0.69232620168356,0.8319760052810715,1.4190223480455644,1.1522209409285975
slide_right_031.csv,slide_right_031,2,52.333333333333336,446.2158172404421,449.27422954508904,1660.0,-12.0,605.8333333333334,724.5474832994423,944.4591485783455,1915.0,802.0,302.6666666666667,529.7281273340967,610.097533186293,1110.0,364.0,730.5833333333334,20916.988199221916,20929.743126310303,25012.0,-854.5,1041.4166666666667,11813.367399957937,11859.182012263744,19729.0,4287.0,6694.416666666667,11066.347925567956,12933.648785886628,25012.0,3262.0,1140.3430920227609,407.0467407345697,1210.8135350526384,2610.738209778989,1055.022951250395,25750.62666938355,9103.781762763909,27312.517574365054,38159.789543444815,27249.99057223294,620.25,727.0533709203655,955.6760259976528,1999.0,488.5,722.75,807.1230415287787,1083.427508727126,1999.0,933.5,192.58333333333337,1122.7235084333493,1139.120896422617,1999.0,416.5,490.25,19596.43894574131,19602.57035229479,25012.0,84.5,8038.375,16518.066464764423,18370.138605220156,25012.0,11411.5,6489.333333333333,14920.945520382487,16271.01909326313,25012.0,11712.5,1671.2714468204924,769.1423802148321,1839.763096162112,3462.3695643301858,1396.774557868177,30909.793539878647,5572.565158620961,31408.1011703191,37680.69225744134,31703.62481374901,0.7941379476736716,0.3748802553488723,1.5194437813090778,1.1499526209841937
slide_right_032.csv,slide_right_032,2,18.791666666666668,370.44612509408466,370.92244247731,1120.0,-23.0,469.2916666666667,874.8554394473156,992.777270254176,1999.0,947.0,267.3333333333333,474.624120284205,544.7340329616525,1016.0,374.5,8131.958333333333,17182.493788444404,19009.651209977525,25012.0,12294.0,-1641.0833333333333,12738.001618898295,12843.27994516977,19192.0,-2383.5,5839.833333333333,7320.130859865523,9364.18545131752,19604.0,4179.0,1140.750625981594,344.4028784083185,1191.6061989320688,2293.4700782874843,1102.363861694305,23577.531603585063,7622.640718518361,24779.11717639809,35565.791387230514,26084.52953773654,513.6666666666666,626.5786507339327,810.218643330305,1999.0,329.0,599.0833333333334,825.3398752769809,1019.8464345184524,1999.0,743.5,251.375,996.3456065584538,1027.567009169394,1999.0,345.5,9573.791666666666,14743.037876624929,17578.81260803281,25012.0,15264.5,3656.4166666666665,15026.710465358752,15465.167643772891,25012.0,4399.0,-1065.5,13821.023273742554,13862.033565943106,25012.0,-5178.0,1489.060802017438,731.5277754320186,1659.046400295463,3462.9470108565047,1202.8224776585516,26160.02931613415,7482.974256314696,27209.22706623006,39545.83938924549,27315.068087760428,0.6853199252703548,0.7544982055686734,1.3922774166338907,1.0980708825310992
slide_right_033.csv,slide_right_033,2,85.16666666666667,325.381912356678,336.34320269629353,1161.0,-29.5,259.2083333333333,1006.5068297154714,1039.348333492354,1999.0,719.0,-7.75,463.12509559153307,463.18993584345793,774.0,163.0,5667.875,17421.430407481133,18320.235928020506,25012.0,4335.0,-2982.5416666666665,11547.158954259292,11926.124043809596,14910.0,-1379.0,6539.791666666667,11038.311242286894,12830.167190064203,25012.0,2199.5,1122.0272048034665,385.96836227976,1186.5566252817437,2343.2052833672087,1073.9179445223674,21730.66235056669,13048.179302007233,25347.12349146677,41445.43300533848,27086.95727260691,410.75,663.8326376680596,780.633930426633,1999.0,285.0,314.9166666666667,994.9437553896648,1043.5926328473834,1999.0,728.5,76.875,999.5396987488792,1002.4915835058168,1910.0,65.0,6128.458333333333,16188.896897202843,17310.065981724816,25012.0,2059.5,4864.375,12745.686344840033,13642.38485535673,22843.0,9286.5,1019.1666666666666,14197.007855726344,14233.54252285776,25012.0,1368.0,1449.8698927343282,775.4621756147843,1644.221484979036,3462.9470108565047,1154.7744277935526,23739.036231376624,11171.613150692308,26236.363726388103,43322.63215687616,27704.04312165176,0.679847481855434,0.9292434766942598,1.3857084018954726,1.0350824911244727
