timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
737499,-489,54,928,193,1394,-109,387,329,952,-84,-491,-170
737543,-484,64,897,-220,1263,-170,420,373,1116,-661,1212,-328
737583,-507,59,928,728,1845,-55,402,385,1000,-1550,531,-241
737622,-518,56,888,-266,2277,-893,361,336,878,-2342,725,-1052
737662,-511,15,879,-292,2475,-596,384,302,1037,-2467,3764,-683
737697,-518,34,873,-367,2939,-63,345,378,914,-2992,5627,-662
737742,-572,47,843,-1297,2758,-549,317,257,963,-3011,-2041,556
737778,-529,-17,829,-672,2136,34,376,179,1041,-1275,2881,-116
737819,-588,13,796,-500,1882,274,242,293,818,-192,-595,260
737864,-574,-18,797,77,551,-39,323,189,965,661,-1820,-515
737902,-572,7,793,460,300,526,326,213,889,1079,-576,189
737943,-597,-3,865,-1274,485,154,516,-58,-1886,6313,-25013,1736
737982,-611,-85,863,-864,4560,3053,1999,1606,1999,22120,-25013,1470
738021,-648,40,835,77,-3316,4304,1164,-74,1999,14158,21919,-4526
738061,-550,100,777,1134,-7260,5625,776,517,497,8172,-7180,797
738099,-423,126,923,1745,-4445,2387,1097,611,684,1170,-2121,-1590
738142,-554,215,944,32,38,-320,887,392,466,-3106,-886,1268
738179,-518,53,895,-1399,-236,-1519,908,379,465,-906,-87,739
738221,-518,83,926,-745,696,-284,915,343,465,-503,915,1721
738261,-558,217,923,-3700,774,-2330,1006,256,515,-2780,-580,8620
738299,-562,383,1011,-13514,2313,-9550,1355,161,668,-11806,-2405,25012
738340,-397,1074,1035,-25013,8014,-25013,1999,397,1139,-25013,-3529,25012
738381,367,359,320,-25013,21536,-25013,1999,1076,662,-25013,5979,25012
738418,1076,-437,-1303,-25013,25012,-25013,-391,1999,-40,-25013,12337,25012
