timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
1556048,-651,-201,760,-1540,358,-1088,770,94,652,-3261,-1070,1067
1556087,-724,-100,685,-1759,-96,-1464,848,140,705,-1781,-2641,2450
1556125,-668,-118,723,-3435,480,-2855,789,108,688,-2509,-1662,3760
1556165,-729,95,654,-7404,17,-7080,750,-42,574,-9940,-8839,15651
1556207,-565,-308,676,-16970,412,-15462,920,-157,637,-12848,-8725,18606
1556246,-529,-68,560,-22473,2249,-19832,730,-414,339,-20132,-15130,25012
1556288,-316,-877,367,-25013,1519,-22576,963,-508,463,-14244,-10116,23661
1556327,-278,-696,239,-22681,3959,-17151,642,-779,149,-14148,-10579,25012
1556368,-260,-724,85,-25013,4168,-22275,643,-803,188,-16452,-12397,25012
1556406,1,-851,-71,-25013,5045,-20372,463,-1071,-106,-16729,-10888,25012
1556441,184,-362,-267,-25013,7052,-25013,757,-826,135,-25013,-18779,25012
1556488,699,-1166,-649,-25013,19456,-25013,-256,87,-358,-22141,1719,25012
1556528,684,-868,-1060,-20703,16008,-9203,-1005,-115,-762,-9992,7596,19096
1556563,637,-374,-1063,-8172,9106,-5008,-896,-331,-676,-8099,2556,8243
1556608,515,-567,-931,-1153,4238,-1660,-703,-653,-570,-3281,2221,106
1556644,493,-507,-872,1468,1702,-1297,-587,-753,-573,-1235,904,-1725
1556684,606,-682,-832,1744,774,472,-486,-913,-652,2473,3051,-3334
1556725,597,-677,-834,4475,161,4880,-630,-807,-703,4558,3227,-5038
1556767,672,-802,-804,8315,-2178,8280,-447,-850,-641,10373,6904,-11141
1556806,553,-838,-870,14270,-3200,13836,-569,-779,-589,16810,8732,-16992
1556847,495,-792,-727,19112,-5381,14058,-169,-828,-433,18436,7960,-20837
1556885,496,-1049,-583,22635,-3757,19698,49,-1077,-358,22326,12233,-25013
1556923,354,-1198,-503,25012,-2505,25012,221,-994,-381,25012,11246,-25013
1556966,182,-945,-323,25012,-4896,25012,444,-1162,226,25012,25012,-25013
