timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
1675207,-108,-692,-315,25012,-17703,25012,385,-677,646,25012,23801,-25013
1675244,-233,-1013,-180,25012,-20424,25012,698,-1153,535,25012,25012,-25013
1675287,-242,-540,-48,25012,-25013,25012,310,-1080,115,25012,25012,-17399
1675327,-89,-27,156,25012,-25013,25012,304,15,-1335,25012,15538,16304
1675363,-99,776,1033,22825,-24544,15602,385,1999,1999,16889,-21080,9583
1675402,-226,587,1190,7939,-11099,5282,455,675,930,5409,-9481,-2109
1675446,-115,233,1074,1397,-2720,1093,442,759,1144,909,9245,-5848
1675484,-214,275,1006,-758,1099,-799,371,548,1098,-4641,2800,-2243
1675524,-224,167,952,-136,4904,219,208,367,975,-3090,2622,-2235
1675566,-350,258,843,-2970,1196,-2141,178,213,642,-4670,-879,-1680
1675603,-279,21,948,-724,502,-238,198,399,512,700,2367,-2101
1675645,-311,248,1234,-6510,8179,2007,1999,660,-2000,-17483,-25013,-25013
1675684,-454,118,664,2109,3612,495,1999,1999,1999,25012,-25013,23376
1675723,-325,118,896,-2312,-2761,-802,38,267,-2000,4414,-25013,19892
1675765,-323,132,956,738,161,493,872,271,343,-174,-12461,3399
1675806,-386,107,936,-2245,612,-1148,791,517,209,188,742,1255
1675844,-355,113,994,867,921,466,987,423,394,-887,2058,487
1675885,-473,259,910,-2624,1187,-2054,847,444,299,-2696,-2151,4666
1675925,-354,67,992,-1429,1601,-1035,1001,357,359,-3872,1485,5358
1675967,-431,276,952,-5510,2659,-4088,1098,194,377,-6491,-3962,15804
1676005,-394,261,960,-16294,4487,-10801,1243,285,481,-10943,-4700,24287
1676047,-401,82,850,-21209,8239,-15396,1372,-11,242,-15351,-9500,25012
1676082,-353,-241,692,-25013,10783,-21310,1037,-5,326,-16470,-15084,25012
1676123,-342,-481,523,-25013,8089,-23103,1186,-326,347,-11070,-12405,25012
