timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
1636366,-352,-124,998,-73,903,-248,190,124,1209,1563,-1032,-443
1636402,-387,-46,937,1200,557,687,30,380,860,347,-1149,1412
1636445,-367,-64,966,-1388,-474,-558,196,353,1255,-440,-1597,-425
1636484,-355,-105,1008,861,1862,414,143,165,1152,2376,1536,-1661
1636525,-432,-31,925,-181,906,48,1,369,760,-187,-2667,1885
1636560,-381,-121,938,-12,-25,41,210,415,1267,808,3381,-932
1636605,-410,-33,985,1312,2017,509,96,356,1001,82,1571,860
1636648,-423,-49,915,-446,1790,-738,183,369,1323,-202,885,-606
1636685,-411,-117,926,1725,2362,239,90,303,1021,1440,3150,-1278
1636725,-479,-66,964,3242,5844,155,-76,609,456,-2893,-5841,-2645
1636767,-564,-17,987,-2081,8112,219,286,494,-1441,-17829,-25013,-8080
1636805,-270,-246,1025,-873,18164,6767,1999,1450,-296,-12590,-25013,-20616
1636844,-978,276,890,-4581,3926,985,1999,781,-2000,-25013,25012,2731
1636884,-678,-120,672,-3602,-381,-364,1546,-179,1999,-4360,5745,306
1636924,-663,-8,737,1961,204,2466,693,158,593,2264,4074,-864
1636964,-677,-15,745,-1524,-2643,-1609,1010,343,825,963,-3979,-175
1637003,-608,-91,893,569,454,332,791,273,532,161,1042,-641
1637045,-691,9,788,-596,-1279,-1783,1013,228,681,-476,-1229,2219
1637085,-660,-106,874,-1158,1375,-506,916,303,643,-1000,941,1482
1637124,-661,51,813,-3429,1621,-3079,945,70,569,-3589,-1576,8137
1637168,-633,75,860,-11680,4079,-9745,855,337,623,-10159,-3996,16293
1637204,-641,97,707,-16134,4461,-15426,858,-4,552,-13629,-8430,23168
1637241,-480,-212,662,-23503,6196,-21693,992,-55,568,-16508,-9061,25012
1637285,-397,-266,486,-25013,8587,-25013,989,-358,417,-21336,-12633,25012
