timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
788380,248,-1330,-776,-5348,17373,-13978,-725,-1239,-1110,-14251,2296,11209
788421,359,-1140,-494,583,6869,-2851,-436,-863,-698,-5122,3742,1620
788462,263,-939,-475,2040,743,-2028,-52,-1087,-753,-2209,-26,588
788499,379,-1172,-338,-96,1147,147,-84,-937,-652,925,3273,-778
788541,339,-908,-359,2119,336,2474,-147,-819,-623,868,1838,-1001
788579,358,-1087,-373,1360,536,2019,-125,-933,-661,3164,3896,-3282
788618,329,-1144,-439,6626,-1342,9347,-151,-919,-637,9087,8174,-11307
788660,260,-1113,-373,11328,-3710,15514,-10,-1167,-621,18777,12596,-17602
788702,125,-1306,-344,16097,-7620,23537,49,-752,-195,25012,18958,-25013
788743,63,-1095,-256,25012,-9289,25012,200,-1032,-23,25012,24893,-25013
788783,105,-880,-157,25012,-6879,25012,835,-972,1192,25012,25012,-25013
788819,-284,-362,95,25012,-15060,25012,873,-1410,908,25012,25012,-14835
788861,-397,-92,348,25012,-25013,24439,1004,-908,-1463,25012,25012,21915
788897,-220,-51,892,25012,-21799,20475,319,1936,665,25012,-20237,21846
788941,-281,446,987,25012,-11744,10310,61,1311,1357,10311,10885,4643
788979,-316,476,1012,1148,-7469,2067,-139,488,547,-2147,7899,1004
789023,-212,169,973,-1292,-3908,-954,50,489,1443,-1373,-2941,-1668
789061,-230,169,970,-2779,-1239,-1179,-26,233,718,-2602,-1996,-1231
789100,-214,105,1009,-1505,-1292,-419,-16,366,964,-260,-3165,-216
789140,-235,113,1041,641,-428,-76,45,326,1081,1384,-3595,-971
789180,-217,163,1084,504,-61,167,-7,548,1234,-83,-561,-203
789220,-233,130,1069,-1427,1443,-380,27,344,1082,-607,122,-73
789261,-256,90,1038,-623,1095,-427,169,210,1457,491,98,2682
789301,-220,83,1045,64,2400,203,82,412,1050,2758,11756,2777
