timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
1578282,-563,-36,856,-464,226,-365,278,433,1149,-302,-947,8
1578323,-551,-38,865,425,574,134,255,338,975,-333,1516,-448
1578363,-554,-36,840,-738,10,-852,279,283,1058,-639,-1200,529
1578404,-524,-73,854,786,625,235,265,303,982,994,344,-484
1578442,-555,-15,828,-276,215,-454,248,243,907,-867,-18,-510
1578483,-530,-98,839,1,26,-474,317,238,1131,676,-85,-736
1578522,-545,-52,860,538,586,121,261,301,948,-63,267,-252
1578565,-552,-57,842,-570,94,-727,283,262,1003,-393,237,-203
1578604,-560,-79,861,332,681,42,276,328,913,457,-778,67
1578641,-577,-44,866,577,2654,198,301,293,797,-1181,-5519,-563
1578684,-643,-81,881,-123,3894,-672,236,566,-871,-9381,-9774,-7539
1578724,-592,-81,841,-461,6308,1432,1999,786,1384,2093,-25013,2940
1578764,-558,-43,884,-1316,7459,4440,1217,-84,-2000,-9074,25012,-8667
1578804,-736,-13,578,1312,2704,4167,618,102,-222,-4452,11616,1335
1578843,-678,25,654,-1208,-91,444,655,378,769,-2484,-2078,1280
1578883,-700,-12,705,-41,-278,-94,688,168,741,719,-561,-1552
1578920,-704,-21,718,324,-500,-76,656,212,666,218,-1480,-789
1578961,-656,-4,790,-198,-1154,-566,855,254,796,209,-629,-55
1579003,-696,27,793,-1167,850,-858,719,209,725,-1015,-343,1309
1579042,-679,57,762,-3697,51,-2561,876,130,761,-2839,-1354,6089
1579085,-682,175,760,-10764,1897,-8341,697,177,687,-9538,-3742,12999
1579122,-655,20,638,-16259,1082,-14368,814,86,775,-15147,-7474,20503
1579163,-560,-159,605,-22216,2935,-21983,679,-26,585,-20788,-8650,24235
1579206,-447,-395,409,-23300,8,-24294,886,-445,521,-20911,-12892,25012
