timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
1649364,-597,48,793,-1645,642,-852,317,297,992,-935,-645,175
1649407,-584,-7,803,714,529,426,367,220,995,795,322,-511
1649443,-608,88,787,-196,641,137,314,262,1004,-1221,-1022,855
1649485,-602,-14,801,-755,438,-812,352,209,952,-29,43,-1000
1649527,-620,61,779,260,800,-25,272,241,887,-877,-155,257
1649566,-623,41,782,-1598,-221,-1553,370,288,1069,-1483,-1771,258
1649606,-614,-62,791,632,241,56,373,81,943,608,135,-698
1649646,-629,9,797,-348,-588,-207,442,210,1131,-171,-1731,619
1649686,-626,-23,840,516,305,517,336,233,913,640,267,-551
1649723,-632,48,797,-223,36,-245,348,266,994,-770,-741,426
1649767,-603,-21,812,-430,543,-396,374,171,915,300,735,-166
1649806,-621,8,779,-91,272,154,286,301,507,366,-2446,-956
1649846,-611,-79,1024,-3532,2682,969,770,480,-2000,5100,-25013,-4726
1649884,-704,37,650,1312,6964,1325,1999,-503,1999,-25013,-25013,-22149
1649925,-513,-70,790,222,-3900,1856,1327,855,1999,-685,-25013,-3351
1649965,-569,51,836,258,-1684,1881,929,120,1445,-2123,-7383,-245
1650006,-651,97,824,-1019,-269,-609,793,335,421,499,-1218,515
1650044,-682,28,792,-262,-1417,-822,1035,219,571,437,-1828,919
1650086,-637,123,932,-3420,1256,-2425,983,232,567,-2225,-1543,7835
1650124,-687,185,847,-10141,1884,-9104,942,222,591,-6811,-5348,14604
1650165,-555,-36,851,-14212,3714,-13145,1053,189,593,-9958,-3815,19151
1650205,-614,28,706,-18383,5858,-17862,955,-148,416,-14377,-10389,25012
1650246,-304,78,719,-25013,9117,-25013,1346,156,666,-23213,-9790,25012
1650287,-201,287,296,-25013,16651,-25013,1623,-357,474,-25013,-17381,25012
