timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
740060,-372,71,971,37,1008,-662,883,453,334,-1903,1751,1277
740102,-443,35,919,367,571,-914,825,371,285,-1068,-1144,314
740137,-387,14,926,328,-749,-795,967,428,359,103,182,-112
740179,-413,47,972,1117,1119,560,882,377,275,274,1291,-9
740220,-418,51,977,-471,104,-159,969,447,395,282,803,951
740257,-419,115,1008,-933,1375,-279,1025,455,407,-1065,2096,3406
740303,-430,379,1039,-9032,3654,-4901,1244,179,483,-8044,-237,19862
740341,-409,477,973,-25013,8306,-16596,1364,536,583,-16382,-3754,25012
740380,-312,459,754,-25013,13206,-25013,1999,-563,544,-23756,-9318,25012
740421,497,-15,-101,-25013,23155,-25013,1999,708,696,-25013,-5416,25012
740461,929,-499,-1106,-25013,25012,-25013,-286,1905,-19,-25013,7383,25012
740500,323,-1511,-1539,-25013,25012,-21677,-2000,26,-889,-15650,12266,17691
740540,354,-741,-831,3367,8280,-355,-325,-926,-393,-6438,6625,-125
740580,396,-832,-665,-1698,7212,-2259,-508,-925,-520,-3533,4721,1890
740620,437,-830,-776,3602,2843,3369,-536,-765,-486,909,3474,-4331
740662,401,-823,-610,3980,393,1995,-278,-1000,-454,1459,1897,-4437
740699,403,-1096,-646,6550,-760,6729,-360,-1081,-514,8222,5023,-10870
740741,367,-985,-699,13715,-4592,15122,-459,-874,-369,15523,6555,-20006
740781,264,-1092,-618,22330,-9094,18501,-134,-773,-187,20986,8824,-25013
740820,192,-1132,-455,25012,-10593,25012,135,-762,-103,25012,12328,-25013
740862,176,-1013,-327,25012,-12765,25012,518,-334,1571,25012,19083,-25013
740901,16,-566,-44,25012,-18049,25012,1267,-1509,1147,25012,25012,-25013
740939,-206,-216,402,25012,-24741,25012,1021,-938,-331,25012,25012,-6107
740980,-155,47,866,25012,-19877,20812,488,770,-85,25012,12737,8000
