timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
753301,-133,-108,1031,-1108,32,-935,279,165,1144,-621,-1016,-530
753342,-134,-114,1036,-166,898,-454,237,193,975,-341,283,-717
753380,-154,-110,1017,-515,454,-431,235,148,979,-231,-1027,-284
753420,-141,-125,1012,263,108,-138,259,176,1056,535,-532,-239
753463,-143,-97,1035,-148,116,-93,274,254,1156,-144,-597,-12
753501,-156,-113,1019,451,680,-151,224,212,934,583,-623,-490
753543,-166,-73,1029,38,495,-495,264,243,1048,-538,-1122,-509
753581,-153,-130,1019,-562,822,-458,299,166,1038,525,-2100,-616
753621,-165,-128,1017,1042,841,105,303,130,993,958,-835,180
753661,-177,-134,1066,-42,1458,445,409,290,112,4579,-17590,277
753702,-186,-218,1133,2071,6106,2076,1008,356,10,8122,-25013,1056
753740,-258,-81,1163,5916,16360,5060,1999,-184,-1867,24336,-25013,25012
753779,219,-91,-680,7463,-102,5853,-474,-37,-809,-25013,20412,-25013
753822,-324,-23,857,3364,-5651,3726,1001,331,292,2139,-4227,-5790
753860,-268,143,1008,789,-3164,2054,1110,454,367,-388,-3035,477
753902,-316,30,1011,-877,69,-393,909,335,235,1945,18,1180
753939,-312,11,963,-99,-1000,-408,916,322,147,579,-942,738
753982,-275,10,1023,14,-813,164,1024,370,239,-235,300,445
754022,-302,25,1018,-329,191,116,1001,335,208,1041,533,1047
754062,-316,36,1023,-309,179,138,1036,302,190,297,64,1369
754101,-308,47,1062,-1600,454,-23,1039,273,207,923,-125,2982
754140,-328,118,1051,-4960,234,-1431,1098,151,154,1799,-2219,9917
754181,-361,450,1108,-17326,-25,-7642,1556,-232,145,-3932,-9128,25012
754221,-128,802,1133,-25013,6973,-21011,1999,-392,456,-14082,-15225,25012
