timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
1596044,-523,-175,848,-590,415,-735,323,232,1052,-211,-39,-12
1596082,-531,-143,844,344,522,70,277,280,991,-465,-138,-380
1596122,-539,-93,850,-764,307,-964,283,252,964,-1150,307,-439
1596162,-545,-176,848,246,127,-503,308,226,985,409,-335,-566
1596206,-547,-128,866,187,6,-310,309,321,1022,-736,-251,-425
1596243,-550,-172,865,-134,364,-562,312,186,1037,-341,1093,-740
1596284,-553,-180,849,465,667,-194,291,212,1049,345,-178,84
1596320,-541,-160,871,122,758,-70,318,265,1054,-187,1174,37
1596363,-564,-153,878,683,1896,163,291,310,1027,155,425,-807
1596401,-580,-127,875,522,2945,-67,319,323,730,-346,-4102,-616
1596441,-547,-177,1070,-1293,9554,1879,1270,-87,-2000,-7072,-25013,-8788
1596482,-585,-99,768,-1819,15468,5123,-533,-2000,1999,9129,25012,-19377
1596522,-766,-93,680,-1635,3922,4171,615,92,-1885,-18873,-25013,4703
1596566,-673,-109,695,-504,1478,1406,651,144,1508,-2493,2051,-3521
1596601,-729,-29,614,382,-523,-205,677,134,718,-99,-653,-1939
1596643,-711,-93,673,256,-1449,-339,851,232,802,671,-923,-124
1596684,-730,-69,723,-605,-207,-617,781,249,696,153,-109,1337
1596723,-716,14,760,-3138,381,-2645,818,136,690,-2362,-2469,6330
1596764,-730,274,743,-11536,1352,-11231,892,211,840,-12062,-9318,21511
1596803,-654,128,667,-25013,4347,-25013,955,-215,708,-25013,-14906,25012
1596843,-349,-70,331,-25013,6777,-25013,1039,-232,706,-25013,-22522,25012
1596884,72,-547,15,-25013,11574,-25013,827,-478,373,-25013,-19603,25012
1596922,457,-531,-357,-25013,14574,-25013,314,-92,37,-25013,-17861,25012
1596962,666,-1227,-740,-25013,15997,-25013,-382,-289,-462,-22365,-889,25012
