timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
743221,-172,-14,1015,258,1016,63,138,280,987,252,-429,101
743261,-197,23,996,-796,556,-116,152,257,971,-408,-376,-152
743302,-181,-13,1004,1257,649,298,159,298,1001,1290,-1480,-68
743341,-190,42,992,212,644,137,154,333,1017,-370,605,-38
743380,-193,11,1008,-387,286,-191,173,335,1090,-54,-322,-599
743423,-204,11,1007,1180,301,178,159,256,938,682,-580,262
743463,-197,41,1019,-700,-173,-46,167,380,1041,-511,131,-54
743499,-197,-13,1016,920,820,236,187,287,1049,1486,481,-464
743541,-213,62,1042,74,1316,206,159,345,959,-675,-1729,101
743582,-214,-30,1040,932,2151,377,205,406,749,2674,-3273,-1529
743621,-293,-73,1288,1263,11370,2408,522,598,-1177,-7733,-25013,-6190
743663,-326,183,844,-3510,16616,3261,1999,376,-415,15592,-25013,-8821
743698,-119,-231,1037,763,418,2532,-255,-1945,-2000,-2052,25012,-10258
743741,-344,147,910,-767,-5096,1687,932,329,393,7059,-126,-275
743779,-280,79,1009,1608,-1423,2412,964,582,426,1907,-337,-2197
743821,-406,177,952,12,-532,-137,771,427,243,-190,-1272,259
743861,-345,18,950,305,-2280,-402,995,453,411,1865,-574,-1458
743900,-356,98,1001,1440,-205,889,889,361,282,1157,-760,-683
743941,-367,99,976,-645,-751,-406,854,492,320,935,-841,-79
743983,-339,75,985,1026,-1184,700,943,393,288,2296,-774,-480
744020,-343,181,1008,-1290,-1066,258,942,488,322,899,-1580,3005
744060,-366,312,1032,-6667,60,-3573,1047,227,298,-3896,-3127,13054
744098,-293,583,1058,-25013,1341,-13657,1621,189,596,-11854,-4797,25012
744140,-76,664,1006,-25013,14232,-25013,1999,208,679,-25013,-3653,25012
