timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
1623207,285,-923,-451,4556,-1151,4601,-97,-996,-322,5429,1412,-6953
1623247,307,-996,-365,8708,-4311,6839,375,-956,-109,6565,2212,-9449
1623286,261,-977,-307,8009,-343,7826,65,-1149,-260,4641,1673,-7625
1623325,124,-951,-385,6377,-3967,4129,-84,-862,-248,4600,-2673,-7119
1623364,195,-1087,-207,10235,-7444,4809,664,-946,110,9006,-1088,-13106
1623404,68,-1177,-160,13762,-3877,13044,240,-920,-58,13270,2948,-18607
1623447,-5,-1033,-168,19627,-9061,16225,584,-681,432,20109,5283,-24485
1623487,48,-1099,75,25012,-8400,22730,1069,-789,812,25012,25012,-25013
1623526,-156,-743,192,25012,-6891,25012,922,-794,762,25012,25012,-25013
1623565,-242,-423,258,25012,-8462,25012,893,-915,877,25012,25012,-18001
1623604,-373,-200,555,25012,-12516,23432,558,-278,-110,25012,25012,-7319
1623644,-470,90,910,21303,-10838,16271,236,296,527,21898,13419,4167
1623685,-445,73,972,9472,-9300,8974,18,619,943,9075,15803,3397
1623725,-409,99,993,3129,-6183,3704,-215,481,398,-524,5863,4412
1623764,-341,-2,1009,-1664,-5277,421,150,667,1403,-898,-7505,3000
1623807,-308,18,1031,142,593,483,42,359,1008,-1100,1996,-214
1623848,-383,43,967,-2815,-3,-964,23,621,1089,-3713,-2700,17
1623888,-358,-38,1012,-2296,209,-2197,84,271,1079,-2532,-566,-1347
1623925,-393,-35,974,-2168,379,-2048,42,393,1059,-3460,-2225,-1261
1623966,-359,-93,979,-3087,349,-2459,100,260,1083,-2622,-1141,-1970
1624006,-373,-140,961,-758,1418,-944,66,274,910,-361,-3354,-1793
1624047,-376,-100,960,-1638,1156,-1066,152,319,1103,-1339,-2807,-864
1624084,-349,-168,959,-542,1681,-603,126,249,915,765,-2122,-2202
1624127,-350,-101,952,-680,1902,-686,231,239,1204,-643,-5532,-302
