timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
1584245,-676,-12,773,-1332,-987,-1104,809,202,716,-565,-904,2180
1584284,-691,75,812,-3996,431,-2784,792,210,698,-4061,-1156,6906
1584323,-679,166,785,-11381,1677,-9060,837,247,782,-10818,-3688,15877
1584364,-657,0,705,-20083,3653,-17929,852,148,746,-17034,-6213,23015
1584405,-492,-202,577,-25013,4903,-23820,842,-23,656,-21216,-7123,25012
1584443,-465,-643,379,-21858,6236,-20258,657,-432,403,-19074,-6290,25012
1584486,-289,-579,264,-25013,6267,-23948,685,-360,428,-22604,-9995,25012
1584524,-126,-790,72,-25013,9002,-25013,541,-716,194,-25013,-8493,25012
1584563,85,-733,-193,-25013,8303,-25013,517,-841,93,-25013,-9020,25012
1584605,428,-859,-419,-25013,13651,-25013,158,-707,-55,-25013,-7981,25012
1584641,553,-1211,-578,-25013,14512,-24401,41,-671,-278,-19954,1162,25012
1584684,515,-671,-816,-19040,14022,-13545,-731,-300,-668,-15716,2376,18710
1584724,744,-637,-1018,-7405,10228,-5917,-839,-614,-855,-4974,4263,3576
1584762,640,-415,-821,1687,4606,1015,-500,-704,-582,-2474,2159,-2003
1584804,534,-539,-628,1636,2703,-1177,-272,-823,-551,-1736,3026,-1593
1584845,682,-657,-678,2688,1432,3606,-485,-731,-778,3830,3773,-3803
1584882,665,-617,-612,3566,12,4124,-400,-764,-658,4358,2527,-4106
1584923,527,-855,-872,9661,-4303,6770,-759,-882,-883,12309,467,-12011
1584964,786,-938,-723,18809,-9748,14360,-61,-883,-472,25012,4036,-21412
1585005,615,-1259,-498,25012,-4590,25012,-2,-1286,-391,25012,14463,-25013
1585046,600,-1034,-617,25012,-8689,25012,138,-582,621,25012,21657,-25013
1585083,241,-616,-271,25012,-13868,25012,739,-1313,727,25012,25012,-25013
1585124,-131,-622,281,25012,-14339,25012,862,-988,421,25012,25012,-18377
1585166,-300,-452,475,25012,-9638,25012,361,-398,-28,25012,21146,-3768
