timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
194098,99,-94,-993,-1284,1351,-125,-362,-395,-754,-1554,1151,202
194137,149,-67,-1004,-716,1306,2,-375,-321,-881,-980,441,466
194177,165,-90,-1044,-754,1106,-587,-371,-361,-887,-1460,449,-767
194217,146,-134,-1087,698,805,-403,-401,-439,-959,-712,147,-1335
194257,114,-114,-1084,27,129,-309,-430,-406,-844,-638,-299,6
194298,130,-110,-1054,1174,-109,-287,-403,-352,-857,225,-1625,-492
194337,133,-151,-1031,1574,-54,-439,-358,-527,-706,-858,-164,-1119
194377,233,-194,-1039,1090,-18,405,-374,-370,-1045,-802,-1257,32
194417,46,-251,-867,3138,-2294,-121,-325,-383,-848,988,-8235,-114
194457,30,-114,-952,3757,1546,1120,-442,-131,-577,-1330,-8640,-2497
194497,98,-202,-902,1839,1372,1928,-307,-443,-2000,3430,-19951,1306
194539,242,-398,-885,4017,5345,7703,149,620,-695,12223,-25013,-13356
194577,195,180,-979,6808,10708,4611,-634,-2000,824,-4235,25012,-25013
194618,169,-316,-1056,-5310,-9400,583,-614,-413,108,-275,-9683,-2297
194657,209,-102,-907,-474,-2200,265,-563,-695,30,-2711,-6301,1844
194697,56,-285,-949,-1712,-57,323,-834,-406,-16,-5551,-2809,375
194737,65,-195,-994,946,-4,172,-858,-578,-68,-2441,-691,-264
194777,97,-367,-1091,4183,89,1490,-971,-502,-51,1900,3041,-6651
194818,47,-485,-1232,13248,-965,3951,-1114,-651,-259,3319,3758,-16111
194857,70,-684,-1209,22658,-4897,7041,-871,-491,-61,6661,6474,-25013
194897,66,-833,-1088,25012,-7132,13006,-432,-254,206,13819,14047,-25013
194937,158,-1148,-1342,25012,-10020,25012,-90,-282,-6,25012,25012,-25013
194977,404,-968,-1308,25012,-20622,25012,702,-586,20,25012,25012,-25013
195017,148,537,-492,25012,-25013,25012,377,118,316,25012,9543,-25013
