timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
2124160,90,23,961,-19432,-1398,-4787,1084,-121,275,-11556,-1657,21782
2124200,142,-237,846,-25013,-3871,-7441,1098,-127,232,-14984,-4737,25012
2124240,228,-470,691,-25013,-4894,-8334,1213,-284,348,-16702,-4970,25012
2124280,335,-760,568,-25013,-3502,-7590,1336,-500,484,-18197,1338,25012
2124320,399,-897,365,-25013,-370,-4019,1281,-704,384,-18341,6077,25012
2124360,416,-1029,21,-25013,4236,-603,956,-536,391,-16683,13638,25012
2124400,359,-994,-219,-25013,6335,1916,576,-295,48,-16625,18975,25012
2124440,343,-991,-397,-25013,7287,1159,160,-621,-658,-15064,12879,20493
2124483,309,-863,-507,-19617,6406,436,140,-706,-140,-13603,10215,14890
2124520,392,-793,-598,-21127,5742,-236,46,-762,-530,-14148,10074,14163
2124565,378,-747,-711,-13500,5799,492,-99,-743,-515,-9514,4928,9642
2124605,414,-637,-730,-11010,5403,-161,-247,-739,-984,-5516,229,7236
2124644,406,-548,-688,-5017,5098,-306,11,-1622,-2000,-9522,-25013,11057
2124684,503,-476,-751,-8904,4509,-2041,151,-571,-1276,-1312,-25013,25012
2124727,594,-630,-885,-7019,6480,-974,-1083,-2000,-2000,22413,25012,-14627
2124761,478,-368,-876,-2297,-5445,-828,-650,-390,60,609,-9462,7554
2124805,591,-580,-823,-1001,-2482,973,-894,-456,-101,1762,-2987,-264
2124845,462,-554,-870,5541,-2048,3441,-1160,225,-182,2080,-1901,-19997
2124884,547,-1170,-1105,25012,-3454,13967,-697,325,-146,6477,-2292,-25013
2124925,658,-1103,-1368,25012,-3790,25012,458,-100,-103,12646,-4398,-25013
2124967,556,-962,-921,25012,-6030,25012,1546,-495,261,25012,-5829,-25013
2125005,283,-180,-226,25012,-6347,25012,1337,-639,202,22774,-5483,-25013
2125046,-178,463,608,25012,-10284,25012,1211,147,177,20661,-9910,-25013
2125081,-194,586,1117,20034,-7848,12673,1437,659,297,4415,-3893,-14552
2125123,-234,188,1045,9200,-5,3840,866,276,-39,1001,-718,-10856
