timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
179220,191,-303,-965,154,278,3,-780,-543,-204,980,770,-1202
179262,201,-344,-986,2550,468,916,-770,-621,-238,1709,1609,-3693
179303,195,-384,-979,3763,89,1068,-741,-584,-164,2093,1714,-5646
179339,162,-583,-1071,9557,428,3596,-986,-489,-255,6121,4438,-14641
179380,68,-661,-1162,24315,-4720,9149,-815,-622,-275,13264,2840,-25013
179420,140,-901,-1035,25012,-8710,15340,-297,-468,91,20857,8232,-25013
179461,15,-940,-1071,25012,-12568,25012,-40,-636,-45,25012,8556,-25013
179499,258,-1213,-882,25012,-19002,25012,289,-196,40,25012,13780,-25013
179541,388,-683,-1098,25012,-25013,25012,399,-344,-426,25012,6847,-25013
179581,514,807,-26,25012,-25013,25012,340,1817,-5,25012,-8692,-25013
179617,459,1074,1082,25012,-25013,25012,1307,1999,832,25012,-8763,-25013
179661,71,1053,1510,10935,-13633,13358,1332,1467,942,9568,-3206,-7377
179700,-2,792,1257,245,232,-1037,827,1045,524,-4086,752,1035
179740,-87,419,906,-1435,4615,-4011,560,595,245,-6280,2151,3041
179780,-110,261,672,-2216,3363,-3521,463,421,95,-2312,878,1636
179823,-100,411,875,-371,270,832,682,808,376,337,903,879
179862,-71,628,1076,-1735,2228,-865,848,994,525,-4230,1889,3993
179899,-115,612,1098,-5093,6453,-5422,882,822,551,-10864,2831,9358
179941,-157,563,1052,-11280,10546,-11871,808,704,486,-17307,2482,16957
179984,-194,671,994,-22585,12245,-21645,1117,170,555,-25013,-1958,25012
180022,-125,252,638,-25013,13348,-25013,926,569,1547,-25013,13596,25012
180059,-130,-210,419,-25013,13183,-25013,1065,135,812,-25013,20421,25012
180101,-102,-435,-1,-25013,6022,-25013,1002,108,1126,-25013,25012,25012
180138,-103,-962,-261,-25013,782,-18925,675,482,324,-25013,25012,25012
