timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
342021,146,-254,-972,-953,-1774,144,-310,-440,-760,-602,-5200,745
342061,157,-260,-955,-347,-1516,731,-331,-318,-733,319,-6295,100
342102,142,-317,-915,1916,1801,2271,-100,-66,-2000,1822,-25013,-8754
342140,219,-484,-920,5754,8334,7545,52,-935,-1395,6698,-25013,-5700
342177,201,-256,-936,3048,9103,7026,760,-644,701,3137,-25013,-16400
342217,113,-139,-839,-594,3558,1304,-796,-586,-370,825,1223,-4354
342263,221,-404,-857,973,-1938,1935,-552,-778,-45,-2921,-5016,-2080
342301,207,-270,-788,-1915,71,970,-629,-549,-49,-1294,-154,1790
342339,116,-286,-882,-1856,-242,251,-757,-547,-61,-318,-1426,741
342380,204,-328,-880,810,-563,554,-607,-669,-36,-393,914,422
342421,165,-350,-916,-285,1189,548,-797,-602,-97,46,1338,-51
342462,158,-491,-1006,3317,775,1978,-843,-581,34,2072,4814,-6409
342501,150,-629,-1136,12603,1454,6253,-1061,-587,-40,3312,9358,-18039
342540,135,-1180,-1390,25012,-2954,17153,-1099,-357,-224,15384,16934,-25013
342579,175,-985,-1485,25012,-17034,25012,-332,-427,-208,25012,16535,-25013
342622,296,-990,-1358,25012,-25013,25012,206,-224,-105,25012,15212,-25013
342662,183,-126,-707,25012,-25013,25012,430,464,-66,25012,-4492,-25013
342701,250,436,278,25012,-25013,25012,1398,527,416,25012,-9851,-25013
342741,61,435,1023,19644,-25013,25012,1187,1485,541,25012,-9464,-22920
342778,133,577,1308,12125,-15858,13803,1375,876,452,12717,-4081,-12123
342821,-25,526,1309,5240,-5711,6033,1055,805,364,4178,-142,-4302
342861,-99,479,1081,1900,-1035,1829,847,814,298,338,360,-856
342900,-90,459,1039,-354,1329,-1608,906,690,320,-3822,1108,3587
342941,-73,407,1018,-5533,4940,-5907,821,694,258,-7828,2220,7781
342981,-159,219,924,-3096,5511,-4326,799,413,204,-5366,2704,6332
