timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
2085406,22,244,1013,366,-84,-147,882,421,-114,-428,-328,1080
2085445,53,211,1012,-2048,-145,-971,874,486,-153,-113,-151,2446
2085483,76,301,1032,-4703,758,-2454,1105,67,11,774,370,10934
2085522,26,538,1050,-21629,1141,-8826,1345,246,76,0,2949,25012
2085562,71,151,925,-25013,-412,-13446,1537,415,1125,-14403,25012,25012
2085608,190,-93,625,-25013,-1400,-16077,1955,992,565,-25013,25012,25012
2085647,269,-469,103,-25013,-2481,-16067,1028,583,-311,-25013,25012,25012
2085683,373,-921,-401,-25013,-5451,-11081,488,598,-201,-25013,25012,21052
2085720,400,-1191,-652,-25013,-3125,-1335,615,-557,-536,-25013,25012,4422
2085764,322,-793,-696,-25013,3912,4216,385,-482,-568,-25013,10118,6072
2085804,319,-631,-955,-25013,10830,6164,377,-465,-603,-25013,10032,462
2085843,263,-509,-924,-24266,13318,5433,272,-1382,-2000,-16398,-16458,9667
2085886,323,-529,-972,-6124,15954,2832,1953,-1773,-2000,-10887,-25013,21317
2085925,657,-289,-955,-3693,17862,-1319,1764,961,1018,25012,-25013,25012
2085966,610,-377,-1014,3450,-3903,1567,-445,1562,1999,-21421,-20067,-4729
2086007,595,-423,-814,2479,-4335,-731,-638,-739,-150,2779,-5645,1104
2086046,474,-459,-733,229,-2678,209,-791,-496,-124,2606,-1532,-2254
2086083,479,-482,-863,3858,-2614,2016,-1069,-234,-249,4470,-219,-12562
2086123,559,-975,-1268,24629,-5839,10418,-1290,456,-354,13519,-2248,-25013
2086166,705,-913,-1541,25012,-10314,25012,254,74,-157,18635,-8435,-25013
2086200,585,-895,-1150,25012,-13234,25012,1431,-487,257,25012,-9122,-25013
2086240,295,-361,-256,25012,-13612,25012,1393,3,314,25012,-7548,-25013
2086280,68,321,326,25012,-14408,25012,1370,416,248,25012,-12318,-25013
2086320,-88,699,725,25012,-12766,18080,1146,255,133,13275,-12109,-25013
2086361,-100,489,1064,17683,-9422,9303,1139,840,129,7448,-7947,-16206
