timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
2139446,355,-493,729,-25013,-4987,-2616,1315,-501,402,-11000,-806,25012
2139485,402,-646,623,-25013,-4741,-956,1524,-554,730,-15844,5092,25012
2139520,457,-876,446,-25013,-2535,1860,1693,-357,1092,-19848,16894,25012
2139564,422,-1059,127,-25013,1298,7066,1796,-971,590,-25013,25012,25012
2139607,261,-1071,-636,-25013,-1905,9767,726,1041,139,-25013,25012,25012
2139646,267,-986,-716,-25013,848,9318,112,49,-1023,-25013,25012,9668
2139682,311,-633,-609,-25013,11651,8925,248,-1220,-1197,-15732,7938,10416
2139723,250,-494,-707,-17643,17724,6492,-13,-578,-1517,-14680,-22332,9313
2139766,382,-262,-796,-4831,17045,1450,528,-1587,-2000,-13893,-25013,23769
2139806,772,-152,-630,-9989,25012,-2300,203,28,-384,577,-25013,25012
2139841,328,-740,-1709,838,12840,1417,-1057,696,-1686,-10016,-22626,19392
2139885,673,-326,-750,-3511,415,-864,-831,-366,-350,-3068,-3335,7258
2139926,630,-332,-790,-680,-201,832,-1081,-116,-389,2178,-30,-4864
2139966,689,-529,-835,7222,-2083,5774,-985,50,-351,10131,8282,-25013
2140004,908,-1531,-1190,25012,-2583,25012,-361,-461,-203,25012,17986,-25013
2140047,991,-1161,-1340,25012,-4185,25012,629,-732,306,25012,17646,-25013
2140086,729,-513,-928,25012,-4425,25012,1069,-765,336,25012,15670,-25013
2140121,155,-7,-148,25012,-2906,25012,756,-1095,208,25012,10290,-25013
2140166,-447,51,748,20696,-4703,21058,1162,311,688,12153,3887,-16464
2140206,-591,-90,808,5186,579,6306,781,77,384,3344,3014,-5805
2140244,-563,-217,620,1832,-460,2519,668,-24,397,2970,-317,-620
2140284,-497,-345,628,221,-2963,359,868,52,493,2529,-1650,903
2140326,-537,-334,684,-835,-2362,-771,835,114,467,-1529,-3580,3079
2140365,-556,-374,690,-645,-3722,-1216,784,3,379,-273,-5311,2357
2140405,-521,-341,674,10,-7612,-1375,801,-83,276,3580,-8787,4429
