timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
322142,156,-260,-1014,3645,3638,3785,-109,-394,-2000,25,-24749,-6096
322179,183,-377,-1007,6935,6267,7509,13,-211,-2000,8021,-25013,-8216
322220,395,-98,-983,4522,9399,6477,1999,-1920,812,5698,-25013,-25013
322262,294,-334,-925,-6633,1256,-97,-944,-178,-318,-10183,-1387,-1230
322300,255,-206,-969,2974,-3585,1386,-761,-588,-235,-2362,-2498,-5371
322343,281,-191,-855,-829,-875,-143,-736,-504,-81,-381,-1127,228
322377,181,-318,-900,71,-716,221,-816,-528,-193,695,-914,-1617
322421,248,-275,-890,106,-580,-10,-732,-575,-163,659,578,-491
322461,198,-326,-905,225,-52,248,-766,-531,-149,841,648,-1057
322500,206,-332,-958,1719,-518,564,-812,-518,-93,1258,1812,-3474
322543,169,-402,-1036,6968,-703,2688,-780,-652,-93,2757,4012,-8000
322579,250,-598,-1142,11875,982,5729,-1051,-526,-176,3772,8796,-15255
322620,192,-892,-1300,25012,-2170,13632,-983,-433,-201,11579,16531,-25013
322659,257,-1299,-1435,25012,-10373,25012,-365,-616,-359,25012,25012,-25013
322704,555,-1164,-1677,25012,-25013,25012,18,-593,-488,25012,25012,-25013
322741,578,-187,-862,25012,-25013,25012,278,314,9,25012,8661,-25013
322781,86,656,621,21616,-25013,25012,1395,845,1075,25012,-2216,-21496
322820,-241,552,765,10545,-15383,24314,454,914,462,23214,-2614,-14183
322862,-195,395,756,5749,-14594,13076,847,596,513,15415,-3729,-9723
322902,-222,419,893,3625,-9628,9811,777,734,491,9924,-2889,-5712
322939,-233,508,968,2553,-7038,5929,880,850,617,4876,-2544,-2354
322977,-202,548,1067,298,-1817,736,881,851,592,-960,-814,547
323021,-226,404,977,-2645,3329,-4551,738,577,387,-5903,544,4202
323061,-296,250,917,-2295,2743,-4247,820,513,435,-4208,427,3448
323101,-313,324,969,-3467,3729,-4558,806,560,495,-5238,952,5656
