timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
291380,-111,212,575,25012,-25013,25012,1106,549,650,25012,2063,-25013
291419,-114,354,837,19170,-20312,25012,892,797,369,25012,-1755,-24854
291460,-61,629,1157,11787,-15085,16036,1281,858,750,12553,-2474,-13174
291501,-174,381,1092,6719,-6935,8362,988,659,471,6832,-499,-7383
291540,-157,456,1071,3048,-2583,3666,966,652,493,1394,664,-1686
291582,-164,473,1002,-1019,1788,-1497,842,613,411,-3063,930,3321
291621,-192,417,924,-3553,3825,-4528,814,465,378,-4964,-309,7861
291663,-222,544,950,-12535,3572,-13111,911,279,355,-9745,-7587,22786
291701,-117,306,987,-19342,4980,-17940,1295,153,1081,-168,5967,25012
291742,-250,214,819,-25013,6910,-25013,1653,310,1875,-15737,25012,25012
291777,-108,-65,446,-25013,-1164,-25013,1787,1112,1301,-25013,25012,25012
291822,35,-493,145,-25013,-6827,-25013,1397,1831,768,-25013,25012,25012
291861,181,-1158,-74,-25013,-1535,-9938,461,813,-1303,-25013,25012,-5675
291898,-14,-998,-377,-25013,11209,-590,147,-1263,-1361,-25013,8070,-474
291940,-3,-858,-676,-25013,6337,1071,-104,-382,-728,-25013,-338,2355
291985,35,-743,-736,-23554,4426,187,20,-936,-598,-18368,-6809,-34
292021,41,-741,-858,-14037,6345,1279,-101,-765,-465,-10471,-733,1037
292061,7,-535,-890,-8205,5612,1693,-211,-684,-805,-8089,1133,2525
292100,41,-548,-958,-8220,2893,-399,-111,-877,-810,-7738,1445,1056
292142,91,-541,-970,-6896,2680,674,-85,-829,-719,-6486,32,3551
292182,103,-428,-1006,-7786,2367,1195,-178,-503,-825,-6883,-11,3424
292222,99,-396,-1019,-5758,2387,665,-182,-713,-934,-5293,-585,1296
292257,94,-358,-971,-5254,822,425,-215,-506,-837,-3912,-3282,2002
292302,108,-343,-983,-3487,676,-145,-211,-566,-761,-2226,-1868,285
292340,102,-323,-986,-705,709,245,-235,-489,-760,-267,-83,362
