timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
2117604,261,-72,997,-38,-5,-264,984,257,113,-164,61,102
2117644,263,-60,1008,-994,140,-289,975,279,126,-583,455,867
2117685,255,-75,1005,-1103,90,-288,994,241,110,-620,78,1454
2117722,260,-43,1016,-2390,0,-497,1028,183,128,-1328,321,2984
2117766,250,38,1031,-7254,-214,-1037,1121,31,174,-4638,394,10732
2117805,255,56,1004,-17416,-877,-2703,1174,-33,201,-9439,538,19474
2117845,293,29,957,-25013,-2209,-5135,1582,-131,537,-18233,470,25012
2117887,395,-157,703,-25013,464,-6996,1982,-327,1194,-25013,10121,25012
2117922,384,-610,243,-25013,1832,-1716,1999,-159,839,-25013,25012,25012
2117965,446,-895,-317,-25013,5237,4810,1666,562,481,-25013,25012,25012
2118005,265,-953,-766,-25013,6814,6960,43,1336,-723,-25013,25012,25012
2118047,211,-768,-821,-25013,4444,1212,63,-446,-1765,-23094,25012,-3488
2118087,276,-555,-891,-18483,2561,423,123,-1264,-1035,-13177,8485,1577
2118123,361,-600,-969,-7380,3585,2370,98,-587,-808,-4971,3451,1155
2118167,341,-500,-782,-5661,8212,3389,95,-476,-1378,-7022,-25013,7773
2118208,381,-427,-826,-4254,8887,2534,81,-883,-1117,-6134,-25013,11638
2118246,439,-349,-687,-5162,10512,103,1559,-1146,-805,-7325,-25013,25012
2118285,604,-443,-712,-5301,15929,-679,1011,1999,1999,-25013,-11294,-3283
2118326,371,-247,-1019,-1325,-3048,-2129,-805,-1347,-690,-545,-13245,15070
2118363,639,-494,-858,-1010,-4941,-1158,-955,-319,8,1589,-7416,1988
2118404,491,-340,-824,264,-2109,1093,-949,-454,-99,3070,-1451,-2661
2118444,528,-650,-969,4767,-2996,3684,-1422,408,-119,5279,1300,-25013
2118485,636,-1386,-1453,25012,-6378,21322,-623,899,-53,17387,2319,-25013
2118523,905,-1044,-1744,25012,-6577,25012,1403,-356,81,25012,-1064,-25013
2118565,646,-834,-941,25012,-3832,25012,1471,-834,344,25012,171,-25013
