timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
2170764,383,-143,1016,-25013,3080,279,1585,279,432,-23424,21409,25012
2170805,408,-381,915,-25013,5012,715,1802,100,972,-25013,22677,25012
2170845,396,-855,563,-25013,6561,3411,1566,-338,428,-25013,25012,25012
2170885,281,-963,-73,-25013,7910,6547,1048,421,687,-25013,13066,25012
2170920,292,-1204,-615,-25013,8487,7304,425,488,271,-25013,25012,25012
2170963,250,-895,-589,-25013,6354,6758,98,-813,-1101,-14887,5367,16786
2171005,215,-541,-655,-20877,8189,4395,2,-30,-172,-14655,-18371,8032
2171046,344,-368,-635,-11659,9119,844,-83,-740,-1209,-17667,-12,9524
2171086,342,-397,-609,-11049,13553,-414,1087,-2000,-1964,-1464,-25013,25012
2171125,618,-297,-759,-13848,18418,-2008,-76,1999,1999,6821,-25013,25012
2171163,148,-515,-1147,-3346,2232,8,-884,1416,423,-12203,-24949,9100
2171207,612,-406,-913,-3589,-2496,-677,-948,-697,-160,-708,-7088,6316
2171247,513,-495,-881,-1257,-4348,1903,-979,-151,-98,5733,-2195,-5812
2171286,496,-791,-1133,14051,-4867,9380,-1325,204,-147,13637,2047,-25013
2171323,676,-1258,-1338,25012,-7850,25012,-188,-77,158,25012,5244,-25013
2171362,800,-1166,-1332,25012,-4943,25012,996,-411,547,25012,7524,-25013
2171404,529,-376,-1087,25012,-6026,25012,893,-973,456,25012,10651,-25013
2171444,-41,422,9,25012,-11454,25012,838,201,341,25012,1225,-25013
2171483,-461,579,770,22365,-8890,22815,827,463,580,15690,-949,-20001
2171522,-566,1,569,13634,-6953,13290,626,333,406,16935,-3710,-14270
2171565,-466,295,740,8504,-7438,9086,820,628,406,9548,-4362,-7680
2171606,-523,511,1005,3780,-3920,2799,870,833,434,-90,-1818,-467
2171645,-520,107,809,-713,-1560,-2303,727,370,358,-783,-2334,1171
2171683,-510,-36,760,1015,-3432,845,781,401,371,1513,-3326,1149
2171723,-507,146,777,-89,-4874,105,724,343,229,-1156,-6326,5887
