timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
276261,39,-109,-975,958,1538,211,-372,-251,-985,687,-3024,-1434
276303,47,-213,-963,3456,3858,2158,-154,-118,-1588,2692,-22936,-9401
276339,100,-387,-926,8770,13513,8816,26,-1242,-1513,6538,-25013,-7690
276383,213,52,-1040,7925,11710,8800,-686,855,1999,-10158,-25013,-6564
276422,158,-49,-926,-1270,5321,242,-1026,-862,-334,3470,2156,-3477
276461,206,-323,-1000,2054,-2594,1187,-630,-654,-123,2225,-4019,-3609
276500,244,-166,-878,-348,300,706,-682,-595,-14,-6058,-2879,2774
276542,152,-316,-933,-124,1099,199,-892,-525,-140,-1961,-670,-1059
276579,263,-253,-946,1002,-223,157,-708,-672,-141,-274,-174,-501
276620,249,-307,-960,198,986,649,-819,-571,-173,-519,975,-240
276663,230,-371,-982,1180,-114,646,-742,-572,-54,1158,1136,-2590
276702,232,-459,-970,4648,1765,2604,-911,-454,-38,3803,5520,-9128
276742,172,-1085,-1404,25012,-819,13309,-1821,231,-513,18895,8945,-25013
276779,210,-1512,-2000,25012,-22287,25012,-375,274,-406,25012,1132,-25013
276823,697,-729,-1595,25012,-25013,25012,998,-44,13,25012,-2238,-25013
276862,190,477,-248,25012,-25013,25012,1817,513,846,25012,-14973,-25013
276898,14,369,989,25012,-25013,25012,1188,905,663,25012,-7446,-25013
276942,-278,468,778,17800,-17826,15225,565,556,122,17293,-11020,-17347
276979,4,267,772,13592,-17160,12394,907,754,325,16175,-8141,-13672
277021,1,495,1047,9759,-10703,7671,950,765,256,7374,-5397,-9116
277059,-14,300,1040,5398,-6294,4001,945,630,257,5193,-2361,-6482
277099,-49,386,1036,3412,-2820,2645,894,656,197,1508,-1080,-2064
277140,-50,338,1061,506,-525,250,1027,619,276,-1550,857,1507
277182,-60,306,1087,-3195,3693,-2167,972,633,273,-6045,3292,5189
277217,-93,405,1082,-6058,6503,-4417,1083,543,363,-10704,4802,12016
