timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
175497,-379,372,843,-5432,3915,-5696,757,530,560,-7743,296,8209
175540,-393,423,984,-9467,4802,-9640,917,455,659,-14551,-1678,15629
175581,-489,341,916,-18800,4848,-18166,934,189,664,-20509,-3790,25012
175621,-334,83,737,-25013,5207,-24069,954,157,1096,-19632,1467,25012
175661,-287,-307,585,-25013,5588,-21503,1054,-307,957,-22125,9277,25012
175698,-239,-422,383,-25013,5587,-20890,824,-24,900,-25013,21784,25012
175739,-276,-780,154,-25013,3900,-18645,593,-379,540,-25013,21179,25012
175777,-222,-803,-4,-25013,-935,-15518,508,-397,513,-25013,21909,25012
175821,-27,-817,-254,-25013,33,-13028,520,-684,826,-25013,21998,25012
175858,34,-696,-641,-25013,2452,-8659,497,-21,481,-25013,25012,25012
175897,29,-955,-1004,-25013,9707,2525,56,33,-877,-25013,24190,23811
175941,-106,-328,-963,-25013,7983,5260,-473,501,-1478,-17848,9294,12489
175977,35,-137,-1102,-11568,5935,3290,-412,-128,-1131,-5644,4832,3471
176019,49,-52,-1144,-4212,6051,1945,-392,-430,-1197,-2520,3312,795
176061,39,-53,-1159,-1935,3554,981,-491,-132,-1055,-327,-882,119
176103,75,-101,-1175,1055,2656,-457,-377,-568,-1017,482,-831,-1893
176143,99,-100,-1158,-4,1799,-111,-396,-422,-947,-542,-2466,-1064
176180,113,-131,-1147,45,1339,12,-445,-407,-945,27,-1374,-1177
176220,105,-117,-1091,436,-199,-460,-378,-447,-898,345,-3681,-1048
176259,113,-106,-1060,-277,-322,-59,-386,-449,-746,546,-3408,1185
176299,124,-117,-1044,-74,-401,175,-421,-293,-840,15,-1894,42
176341,131,-78,-1024,62,-644,-177,-392,-424,-777,-205,-1658,260
176383,121,-110,-988,-263,-782,37,-389,-317,-743,-487,-1533,-29
176422,118,-69,-974,-127,-487,-90,-413,-285,-749,-423,-1180,-523
