timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
294142,5,-75,-1097,-3919,1806,963,-299,-309,-799,-2909,-1590,96
294177,35,-85,-1095,-2522,2627,1151,-344,-249,-974,-2088,-621,1
294222,58,-61,-1047,-2802,374,-71,-255,-327,-937,-2929,-2617,749
294261,107,-113,-1058,-584,1595,683,-288,-227,-1068,-183,-5254,-1714
294303,92,-75,-988,1263,1677,1010,-253,-733,-1142,2277,-11160,2801
294343,85,-154,-987,2137,1150,2570,-379,-52,-396,2989,-12719,4590
294381,122,-71,-1000,-2272,1348,1164,-493,-277,-586,-3909,-3387,194
294421,112,-106,-1012,-1025,1050,547,-501,-284,-658,-1297,-773,-380
294459,129,-83,-998,793,1262,450,-477,-328,-791,-1292,-865,-449
294499,124,-76,-976,-968,1338,425,-495,-209,-1280,-4440,-7022,-1023
294541,140,-215,-1028,-464,1418,2400,-312,-537,-1189,-800,-25013,-5816
294580,295,-73,-1003,2190,5395,5910,-104,233,-1070,-1964,-25013,-11824
294621,269,96,-932,914,9587,5613,-563,-131,1999,-10486,25012,-10753
294660,181,-229,-1083,1215,-1416,1956,-870,-486,-104,-2609,-1900,-3583
294700,254,-17,-909,-100,-2018,-119,-867,-271,108,-4596,-4403,727
294742,135,-119,-963,1662,-1522,-490,-827,-358,45,1398,-1161,-4103
294777,193,-235,-930,4165,693,1180,-777,-477,58,5244,4780,-7167
294817,79,-333,-993,7322,1493,2192,-979,-341,46,4353,6571,-12688
294862,72,-421,-1066,18021,265,5153,-836,-542,24,6467,7884,-22526
294902,62,-661,-1093,25012,-1960,9702,-697,-419,30,9090,8596,-25013
294941,122,-992,-1128,25012,-5141,20667,-306,-285,26,17888,13954,-25013
294978,411,-1300,-1368,25012,-10574,25012,21,-144,-189,25012,21487,-25013
295019,586,-804,-1333,25012,-25013,25012,944,-760,-110,25012,8972,-25013
295062,302,175,-15,25012,-25013,25012,367,660,237,25012,-1442,-25013
295100,-116,848,1139,20571,-25013,25012,1897,1348,1175,25012,-5968,-22785
